probe	pvalue	adj.pvalue	symbol	entrez	group
hCT18820.3	0	4.60E-05	CCNL1	57018	GSE10588_SPEvC
hCT28661.3	0	9.00E-06	CCT5	22948	GSE10588_SPEvC
"hCT2283832,hCT2340347.1"	0	0.000187	"CGB,CGB8"	NA	GSE10588_SPEvC
"hCT2283832,hCT2279956"	0	3.90E-05	"CGB8,CGB5"	NA	GSE10588_SPEvC
hCT12359.3	0	6.70E-05	CGI-62	NA	GSE10588_SPEvC
hCT32490.3	0	0.000278	CHD8	57680	GSE10588_SPEvC
"hCT2329345.1,hCT2329344.1,hCT2356067,hCT2329346.1"	0	1.50E-05	CHES1	NA	GSE10588_SPEvC
"hCT2344022,hCT2319305"	0	1.00E-05	CHR3SYT	NA	GSE10588_SPEvC
"hCT1960342.1,hCT7536.2,hCT1960343.1"	0	0.000321	CIAPIN1	57019	GSE10588_SPEvC
"hCT2331158,hCT2331157,hCT2331154,hCT2331156,hCT24122.3"	0	6.00E-06	CITED2	10370	GSE10588_SPEvC
hCT11315.4	0	3.50E-05	CKLFSF6	NA	GSE10588_SPEvC
"hCT2324866,hCT2324867,hCT1782236.2,hCT2358913"	0	1.90E-05	CLCN3	1182	GSE10588_SPEvC
hCT8623.1	0	1.00E-06	CLDN16	10686	GSE10588_SPEvC
hCT12987.2	0	0.000103	CNFN	84518	GSE10588_SPEvC
"hCT2348656.1,hCT1641851.3,hCT2348658.1"	0	5.30E-05	CNIH3	149111	GSE10588_SPEvC
"hCT1951656.1,hCT16269.3,hCT1951657.1,hCT1951658.1,hCT2358215"	0	1.00E-06	CNOT2	4848	GSE10588_SPEvC
"hCT18948.3,hCT2257624,hCT2257621,hCT2257622"	0	0.000178	COPS5	10987	GSE10588_SPEvC
"hCT2344071,hCT2344070,hCT2319390,hCT2319388,hCT2344073,hCT2344072,hCT2344069"	0	5.00E-06	COX17	10063	GSE10588_SPEvC
"hCT34989.2,hCT2285735,hCT1953431,hCT2285733"	0	6.00E-06	CREBL1	NA	GSE10588_SPEvC
hCT1814756.1	0	0.000319	CRLF3	51379	GSE10588_SPEvC
"hCT1953444,hCT1953442.1,hCT35010.2,hCT1953443"	0	1.80E-05	CSNK2B	1460	GSE10588_SPEvC
hCT14391.3	0	0.00032	CST6	1474	GSE10588_SPEvC
"hCT2309675,hCT2309673,hCT2355342,hCT2355343,hCT14570.2"	0	0.000359	CTTN	2017	GSE10588_SPEvC
"hCT2343617.1,hCT13263.3,hCT2343616,hCT2351229"	0	1.50E-05	CYP2J2	1573	GSE10588_SPEvC
hCT2285286	0	0.000347	DKFZp434I1610	NA	GSE10588_SPEvC
"hCT2300466,hCT11282.3"	0	1.00E-06	DKFZP434J0113	NA	GSE10588_SPEvC
hCT31895.3	0	0.000281	DLX5	1749	GSE10588_SPEvC
"hCT2298991,hCT1961201.2,hCT2298990,hCT2298992"	0	0.000192	DNAH11	8701	GSE10588_SPEvC
"hCT29742.3,hCT2313682"	0	0.000149	DNCL2A	NA	GSE10588_SPEvC
hCT5698.2	0	0.000281	DSP	1832	GSE10588_SPEvC
"hCT2287702,hCT2287693"	0	4.00E-06	DST	667	GSE10588_SPEvC
hCT18969.4	0	5.00E-06	EAF1	85403	GSE10588_SPEvC
"hCT2289999,hCT14627.3"	0	0.000138	EEF2	1938	GSE10588_SPEvC
"hCT12084.3,hCT2253689"	0	4.00E-06	ELF4	2000	GSE10588_SPEvC
"hCT1824915.1,hCT2356065"	0	0.000104	EML5	161436	GSE10588_SPEvC
"hCT2356930,hCT1950572.1,hCT9608.3"	0	3.70E-05	ENG	2022	GSE10588_SPEvC
hCT12799.3	0	0.000221	EVI5	7813	GSE10588_SPEvC
"hCT2300852,hCT2300853,hCT2300854,hCT2353501,hCT2300851,hCT2300850,hCT2353500,hCT2353499"	0	0.000331	EWSR1	2130	GSE10588_SPEvC
"hCT2323047,hCT14669.3,hCT2323048"	0	3.10E-05	FAM20B	9917	GSE10588_SPEvC
"hCT2334656,hCT2334657"	0	1.70E-05	FGIF	NA	GSE10588_SPEvC
hCT2281180	0	2.00E-06	FKBP1C	642489	GSE10588_SPEvC
"hCT1821354.2,hCT2260681"	0	1.00E-06	FLJ12806	NA	GSE10588_SPEvC
"hCT2334727,hCT2334726,hCT30940.3"	0	1.00E-06	FLJ12903	NA	GSE10588_SPEvC
"hCT2266638,hCT7866.4,hCT2352460,hCT1967159.1,hCT2352459,hCT2266644"	0	4.60E-05	FLJ13611	NA	GSE10588_SPEvC
hCT18669.4	0	0.000347	FLJ20241	NA	GSE10588_SPEvC
"hCT2271236,hCT2356925,hCT2271238,hCT1786067.2,hCT2271237"	0	1.00E-06	FLJ20397	NA	GSE10588_SPEvC
"hCT2357669,hCT2299726,hCT8925.2,hCT2357668,hCT2299725,hCT1961202"	0	0.000192	FLJ22313	NA	GSE10588_SPEvC
hCT2348952	0	5.30E-05	FLJ25449	NA	GSE10588_SPEvC
hCT2347041.1	0	0.00031	FLJ32252	NA	GSE10588_SPEvC
"hCT2340245,hCT2340669,hCT1950139.2"	0	6.00E-06	FLJ90650	NA	GSE10588_SPEvC
"hCT2280781,hCT2280780,hCT2280779,hCT2280777,hCT18874.3"	0	1.00E-06	FLNB	2317	GSE10588_SPEvC
"hCT2315332,hCT2315333"	0	8.80E-05	FLT1	2321	GSE10588_SPEvC
hCT2344284	0	0.000144	FPGT	8790	GSE10588_SPEvC
"hCT11642.2,hCT2251614"	0	3.20E-05	FSTL3	10272	GSE10588_SPEvC
"hCT2352481,hCT2352480,hCT21478.2"	0	5.20E-05	G6PC3	92579	GSE10588_SPEvC
"hCT2356945,hCT1965706.1,hCT2356946,hCT22645.3"	0	0.00032	GBGT1	26301	GSE10588_SPEvC
"hCT2329057,hCT2329055,hCT1952375.1,hCT23127.2"	0	0	GCLM	2730	GSE10588_SPEvC
"hCT29281.2,hCT2313434"	0	0.000244	GHRH	2691	GSE10588_SPEvC
"hCT1966384.1,hCT13771.3,hCT2328355,hCT1817091.1,hCT2291599"	0	0.000237	GNPNAT1	64841	GSE10588_SPEvC
hCT1646408.3	0	0.000121	GPR7	NA	GSE10588_SPEvC
"hCT2286977.1,hCT2344482"	0	3.90E-05	GPR92	NA	GSE10588_SPEvC
"hCT2329163,hCT1967928.1,hCT7354.3"	0	4.90E-05	GPSN2	NA	GSE10588_SPEvC
"hCT11762.2,hCT2288206,hCT1956271.1"	0	0.000175	GSTK1	373156	GSE10588_SPEvC
hCT11858.3	0	0.000104	GTF2E1	2960	GSE10588_SPEvC
"hCT2354619,hCT12685.3,hCT1967234.1,hCT2312922"	0	5.00E-06	HA-1	NA	GSE10588_SPEvC
hCT32091.3	0	6.00E-06	HCN4	10021	GSE10588_SPEvC
"hCT2261449,hCT2261448,hCT2261451,hCT1952965.1,hCT2357624"	0	9.30E-05	HHAT	55733	GSE10588_SPEvC
"hCT2261454,hCT32336.3,hCT2261455"	0	0.000126	HK2	3099	GSE10588_SPEvC
"hCT2284130,hCT8578.3,hCT1962876.1"	0	1.00E-06	HKE2	NA	GSE10588_SPEvC
"hCT2284253,hCT20515.3,hCT2349662"	0	0.000215	HOXB3	3213	GSE10588_SPEvC
hCT7987.2	0	0.000359	HSD17B1	3292	GSE10588_SPEvC
"hCT2328623,hCT1643283.2"	0	0.000175	HSPA2	3306	GSE10588_SPEvC
"hCT1957103.1,hCT14490.3"	0	8.50E-05	HSPC152	NA	GSE10588_SPEvC
"hCT1813407.1,hCT1813408.1,hCT1783543.2"	0	0.000248	HTF9C	NA	GSE10588_SPEvC
"hCT2275625,hCT2275626,hCT2275628,hCT30994.3"	0	0	IGSF8	93185	GSE10588_SPEvC
hCT2316593	0	0.000219	IL1RAP	3556	GSE10588_SPEvC
"hCT2263891,hCT1788208.2,hCT1966132.1"	0	0.000126	JM11	NA	GSE10588_SPEvC
"hCT2276581,hCT2349479,hCT2352701,hCT2352700,hCT2276583,hCT2276582"	0	1.10E-05	KARCA1	NA	GSE10588_SPEvC
hCT2344483	0	1.30E-05	KCND2	3751	GSE10588_SPEvC
hCT1645158.1	0	4.90E-05	KIF2B	84643	GSE10588_SPEvC
"hCT2253907,hCT2253909,hCT15226.2"	0	1.10E-05	KIF3A	11127	GSE10588_SPEvC
hCT2292255	0	0.000281	KRT19	3880	GSE10588_SPEvC
"hCT2263046.1,hCT2263040.1,hCT1958878.2,hCT2263037.1,hCT2263035.1,hCT2263039.1"	0	8.90E-05	LAF4	NA	GSE10588_SPEvC
hCT28265.3	0	0.000289	LANCL2	55915	GSE10588_SPEvC
"hCT1956261.1,hCT12035.3,hCT1956263.1,hCT1956262.1,hCT2297873,hCT1956264.1"	0	0.000272	LENG5	NA	GSE10588_SPEvC
hCT24193.4	0	1.00E-06	LEP	3952	GSE10588_SPEvC
"hCT2316423,hCT1954851.1"	0	4.30E-05	LEPREL1	NA	GSE10588_SPEvC
hCT5654.2	0	0.00031	LIMD1	8994	GSE10588_SPEvC
hCT2342792	0	0.000264	LOC126731	NA	GSE10588_SPEvC
"hCT2319453.1,hCT2319452"	0	1.20E-05	LOC152015	NA	GSE10588_SPEvC
"hCT2299451,hCT1842591.1"	0	2.00E-06	LOC223075	NA	GSE10588_SPEvC
"hCT2359033,hCT2359034,hCT2331557"	0	8.20E-05	LOC255743	NA	GSE10588_SPEvC
hCT2345509	0	0.000359	LOC284723	NA	GSE10588_SPEvC
"hCT2357202,hCT1963702.1,hCT2357203,hCT1963705.1"	0	0.000105	LOC348262	NA	GSE10588_SPEvC
hCT2264385	0	0.000174	LOC401431	NA	GSE10588_SPEvC
hCT2344013.1	0	5.20E-05	LPPR4	NA	GSE10588_SPEvC
"hCT1964773.1,hCT1643880.2"	0	1.00E-06	LRRC8	NA	GSE10588_SPEvC
"hCT2254739,hCT2254736,hCT2254737,hCT2254733,hCT2254740"	0	0.000314	LYPLA2	11313	GSE10588_SPEvC
"hCT2259476.1,hCT20635.4"	0	2.00E-05	MAK10	NA	GSE10588_SPEvC
"hCT2313844,hCT1963216.1,hCT29286.2"	0	0.000163	MANBAL	63905	GSE10588_SPEvC
hCT9812.1	0	4.50E-05	MBTPS2	51360	GSE10588_SPEvC
hCT1818963.2	0	0.000177	MDS010	NA	GSE10588_SPEvC
"hCT2281910,hCT2281915,hCT2281913,hCT2281912"	0	0.000261	MEF2D	4209	GSE10588_SPEvC
"hCT2311004,hCT2311011,hCT2311012,hCT2311001,hCT2311006,hCT2311003,hCT2311013,hCT2311007,hCT2311005,hCT2355264,hCT2311009,hCT2311002,hCT2311000"	0	5.20E-05	MEN1	4221	GSE10588_SPEvC
"hCT1961750.1,hCT16342.3"	0	5.20E-05	MFAP5	8076	GSE10588_SPEvC
"hCT1964520.1,hCT1964521.1,hCT1964522.1"	0	0.000262	MGC12981	NA	GSE10588_SPEvC
"hCT2349122,hCT2357066,hCT2318193.1"	0	6.40E-05	MGC14141	NA	GSE10588_SPEvC
hCT172995.1	0	4.00E-06	MGC2803	NA	GSE10588_SPEvC
hCT1970519.2	0	0	MGC33846	NA	GSE10588_SPEvC
"hCT2257672.1,hCT2257675.1,hCT2257677.1"	0	2.60E-05	MGC4171	NA	GSE10588_SPEvC
hCT12474.2	0	4.00E-05	MGC52057	NA	GSE10588_SPEvC
"hCT2290358,hCT2290363"	0	2.00E-06	MOBKL2A	NA	GSE10588_SPEvC
hCT1955117.1	0	5.80E-05	MR-1	NA	GSE10588_SPEvC
hCT30767.3	0	2.00E-06	MRPL19	9801	GSE10588_SPEvC
"hCT1958518.1,hCT401157.3,hCT1958517.1"	0	1.00E-06	MRPL39	54148	GSE10588_SPEvC
"hCT2359649,hCT1817229.1"	0	0.000232	MTX2	10651	GSE10588_SPEvC
"hCT2266070,hCT1822849.1,hCT2266072,hCT2266071"	0	3.50E-05	MYCN	4613	GSE10588_SPEvC
"hCT2355727,hCT2355726,hCT1971237.1,hCT2287005,hCT31325.4,hCT2287011.1"	0	0.000222	MYEF2	50804	GSE10588_SPEvC
"hCT2267616,hCT2267618"	0	6.00E-06	MYT1L	23040	GSE10588_SPEvC
hCT11484.4	0	0.000351	NA	NA	GSE10588_SPEvC
"hCT13418.2,hCT2353108,hCT2353107"	0	1.00E-06	NA	NA	GSE10588_SPEvC
hCT14441.3	0	0.000242	NA	NA	GSE10588_SPEvC
"hCT14547.3,hCT2258272"	0	4.30E-05	NA	NA	GSE10588_SPEvC
hCT1639979.3	0	0.000291	NA	NA	GSE10588_SPEvC
hCT1640242.4	0	1.00E-06	NA	NA	GSE10588_SPEvC
hCT1640749.3	0	1.80E-05	NA	NA	GSE10588_SPEvC
hCT1641006.4	0	4.30E-05	NA	NA	GSE10588_SPEvC
hCT1641057.2	0	1.20E-05	NA	NA	GSE10588_SPEvC
hCT1641843.3	0	8.20E-05	NA	NA	GSE10588_SPEvC
hCT1642251.2	0	1.90E-05	NA	NA	GSE10588_SPEvC
hCT1642947.2	0	7.30E-05	NA	NA	GSE10588_SPEvC
hCT1643708.3	0	3.20E-05	NA	NA	GSE10588_SPEvC
hCT1644017.3	0	0.000262	NA	NA	GSE10588_SPEvC
hCT1644395.2	0	0.000242	NA	NA	GSE10588_SPEvC
hCT1644451.3	0	9.30E-05	NA	NA	GSE10588_SPEvC
hCT1644723.2	0	2.30E-05	NA	NA	GSE10588_SPEvC
hCT1645092.4	0	4.70E-05	NA	NA	GSE10588_SPEvC
hCT1647930.3	0	6.30E-05	NA	NA	GSE10588_SPEvC
hCT1648333.2	0	2.00E-06	NA	NA	GSE10588_SPEvC
hCT1651361.2	0	0.000351	NA	NA	GSE10588_SPEvC
hCT1660593.3	0	0.00036	NA	NA	GSE10588_SPEvC
"hCT1690037.1,hCT2336684"	0	0.000237	NA	NA	GSE10588_SPEvC
hCT1764595.2	0	7.50E-05	NA	NA	GSE10588_SPEvC
hCT1768030.2	0	1.00E-06	NA	NA	GSE10588_SPEvC
hCT1777192.2	0	3.00E-05	NA	NA	GSE10588_SPEvC
hCT1779302.1	0	3.20E-05	NA	NA	GSE10588_SPEvC
hCT1781884.4	0	1.00E-06	NA	NA	GSE10588_SPEvC
hCT1783093.2	0	0.000275	NA	NA	GSE10588_SPEvC
"hCT1797605.3,hCT2276219.1,hCT2276218.1"	0	0.000129	NA	NA	GSE10588_SPEvC
hCT1811845.1	0	0.000345	NA	NA	GSE10588_SPEvC
hCT1814542.1	0	2.00E-06	NA	NA	GSE10588_SPEvC
hCT1816376.1	0	5.30E-05	NA	NA	GSE10588_SPEvC
hCT1816834.1	0	0.00019	NA	NA	GSE10588_SPEvC
hCT1816985.1	0	1.00E-06	NA	NA	GSE10588_SPEvC
"hCT1817133.1,hCT1952189"	0	1.00E-06	NA	NA	GSE10588_SPEvC
hCT1817483.1	0	4.00E-06	NA	NA	GSE10588_SPEvC
hCT1817550.3	0	4.00E-06	NA	NA	GSE10588_SPEvC
hCT1818703.1	0	1.10E-05	NA	NA	GSE10588_SPEvC
hCT1828439.3	0	0.000281	NA	NA	GSE10588_SPEvC
hCT1833026.2	0	0.000144	NA	NA	GSE10588_SPEvC
hCT1833463.1	0	1.40E-05	NA	NA	GSE10588_SPEvC
hCT1836209.1	0	0.000242	NA	NA	GSE10588_SPEvC
hCT1847498.2	0	5.00E-06	NA	NA	GSE10588_SPEvC
"hCT19110.3,hCT2292249"	0	4.00E-06	NA	NA	GSE10588_SPEvC
hCT19484.4	0	9.80E-05	NA	NA	GSE10588_SPEvC
hCT1954345.1	0	0.000287	NA	NA	GSE10588_SPEvC
hCT1955036.1	0	6.00E-06	NA	NA	GSE10588_SPEvC
hCT1957604.2	0	6.00E-06	NA	NA	GSE10588_SPEvC
hCT1959444.2	0	0.000219	NA	NA	GSE10588_SPEvC
hCT1960072.1	0	1.50E-05	NA	NA	GSE10588_SPEvC
hCT19615.3	0	0.000277	NA	NA	GSE10588_SPEvC
hCT1970993.1	0	7.90E-05	NA	NA	GSE10588_SPEvC
hCT1971200.2	0	2.00E-06	NA	NA	GSE10588_SPEvC
hCT2250534	0	0.000196	NA	NA	GSE10588_SPEvC
hCT2253587.1	0	3.80E-05	NA	NA	GSE10588_SPEvC
"hCT2253717,hCT1816108.1,hCT2253716,hCT32028.3"	0	4.90E-05	NA	NA	GSE10588_SPEvC
hCT2254943	0	1.00E-05	NA	NA	GSE10588_SPEvC
hCT2257050	0	0.000176	NA	NA	GSE10588_SPEvC
hCT2258477	0	1.30E-05	NA	NA	GSE10588_SPEvC
hCT2258607	0	0.00013	NA	NA	GSE10588_SPEvC
hCT2259530	0	0.000104	NA	NA	GSE10588_SPEvC
"hCT2260891,hCT16458.4,hCT2357630"	0	6.30E-05	NA	NA	GSE10588_SPEvC
hCT2261532	0	0.000287	NA	NA	GSE10588_SPEvC
hCT2261568	0	9.00E-06	NA	NA	GSE10588_SPEvC
hCT2265114	0	3.00E-06	NA	NA	GSE10588_SPEvC
hCT2267374	0	0.000298	NA	NA	GSE10588_SPEvC
hCT2272874	0	0.000327	NA	NA	GSE10588_SPEvC
hCT2273495	0	3.20E-05	NA	NA	GSE10588_SPEvC
hCT2275038	0	7.80E-05	NA	NA	GSE10588_SPEvC
hCT2278641	0	0.000279	NA	NA	GSE10588_SPEvC
"hCT2279926.1,hCT2341429"	0	0.000314	NA	NA	GSE10588_SPEvC
"hCT2280802.1,hCT2280803.1,hCT2280804.1"	0	1.00E-06	NA	NA	GSE10588_SPEvC
"hCT2281327,hCT2281329"	0	6.00E-06	NA	NA	GSE10588_SPEvC
hCT2284417	0	0.000259	NA	NA	GSE10588_SPEvC
"hCT2292064,hCT2292065"	0	2.20E-05	NA	NA	GSE10588_SPEvC
"hCT2293645,hCT2293646,hCT2293642,hCT1954350.1,hCT2359619,hCT2293643"	0	0.000351	NA	NA	GSE10588_SPEvC
hCT2295994	0	0.000104	NA	NA	GSE10588_SPEvC
"hCT2296347,hCT2296345"	0	0.000126	NA	NA	GSE10588_SPEvC
hCT2298455	0	6.10E-05	NA	NA	GSE10588_SPEvC
hCT2299603	0	3.00E-06	NA	NA	GSE10588_SPEvC
hCT2301066	0	6.00E-06	NA	NA	GSE10588_SPEvC
hCT2301112	0	4.00E-06	NA	NA	GSE10588_SPEvC
hCT2303454	0	0.000137	NA	NA	GSE10588_SPEvC
hCT2303879	0	4.60E-05	NA	NA	GSE10588_SPEvC
hCT2305048	0	6.30E-05	NA	NA	GSE10588_SPEvC
hCT2305887	0	0.000205	NA	NA	GSE10588_SPEvC
"hCT2306075,hCT2306073"	0	0.000221	NA	NA	GSE10588_SPEvC
hCT2314170	0	2.80E-05	NA	NA	GSE10588_SPEvC
hCT2315332	0	0.000222	NA	NA	GSE10588_SPEvC
hCT2315497	0	0	NA	NA	GSE10588_SPEvC
"hCT2316421,hCT2316423,hCT1954851.1"	0	0.000142	NA	NA	GSE10588_SPEvC
hCT2318220	0	8.00E-06	NA	NA	GSE10588_SPEvC
hCT2321309	0	5.30E-05	NA	NA	GSE10588_SPEvC
"hCT2323774,hCT2323775,hCT2323773,hCT2323772"	0	6.00E-05	NA	NA	GSE10588_SPEvC
hCT2327675	0	0.000294	NA	NA	GSE10588_SPEvC
hCT2328431	0	0.00032	NA	NA	GSE10588_SPEvC
hCT2328487.1	0	1.80E-05	NA	NA	GSE10588_SPEvC
hCT2331064	0	0.000185	NA	NA	GSE10588_SPEvC
hCT2335078.1	0	3.70E-05	NA	NA	GSE10588_SPEvC
"hCT2335213,hCT2335214,hCT30167.3"	0	9.80E-05	NA	NA	GSE10588_SPEvC
hCT2341015	0	0.000258	NA	NA	GSE10588_SPEvC
hCT2341306	0	9.60E-05	NA	NA	GSE10588_SPEvC
hCT2342501	0	2.20E-05	NA	NA	GSE10588_SPEvC
hCT2342597	0	3.00E-06	NA	NA	GSE10588_SPEvC
hCT2342858	0	5.50E-05	NA	NA	GSE10588_SPEvC
hCT2342945	0	2.00E-06	NA	NA	GSE10588_SPEvC
hCT2343013	0	0	NA	NA	GSE10588_SPEvC
hCT2343172	0	6.20E-05	NA	NA	GSE10588_SPEvC
"hCT2343385,hCT2278116"	0	1.10E-05	NA	NA	GSE10588_SPEvC
hCT2343508	0	0.000119	NA	NA	GSE10588_SPEvC
hCT2343516	0	0.000232	NA	NA	GSE10588_SPEvC
"hCT2344257,hCT2333045"	0	0.000171	NA	NA	GSE10588_SPEvC
hCT2344693.1	0	1.00E-06	NA	NA	GSE10588_SPEvC
hCT2345245	0	0.000232	NA	NA	GSE10588_SPEvC
hCT2345403.1	0	0.000205	NA	NA	GSE10588_SPEvC
hCT2345557.1	0	0.000221	NA	NA	GSE10588_SPEvC
hCT2345638	0	1.10E-05	NA	NA	GSE10588_SPEvC
hCT2345824	0	6.80E-05	NA	NA	GSE10588_SPEvC
hCT2346131	0	0.00013	NA	NA	GSE10588_SPEvC
hCT2346665	0	0.000283	NA	NA	GSE10588_SPEvC
hCT2346672	0	9.30E-05	NA	NA	GSE10588_SPEvC
hCT2347061	0	0.000347	NA	NA	GSE10588_SPEvC
hCT2347107	0	3.00E-06	NA	NA	GSE10588_SPEvC
hCT2347874	0	0.000104	NA	NA	GSE10588_SPEvC
hCT2347883	0	0.000127	NA	NA	GSE10588_SPEvC
hCT2348189	0	7.30E-05	NA	NA	GSE10588_SPEvC
"hCT2348822.1,hCT1645157.3"	0	9.00E-06	NA	NA	GSE10588_SPEvC
"hCT2349115,hCT2356927,hCT2349114"	0	0.000194	NA	NA	GSE10588_SPEvC
hCT2350379	0	0.000347	NA	NA	GSE10588_SPEvC
hCT2350388	0	0.000205	NA	NA	GSE10588_SPEvC
hCT2351233	0	0.00036	NA	NA	GSE10588_SPEvC
hCT2351292	0	0.000213	NA	NA	GSE10588_SPEvC
"hCT2357640,hCT2357639,hCT1821555.2"	0	5.00E-06	NA	NA	GSE10588_SPEvC
"hCT31179.3,hCT2349876"	0	1.20E-05	NA	NA	GSE10588_SPEvC
"hCT31545.2,hCT2333291"	0	0.000146	NA	NA	GSE10588_SPEvC
hCT401123.2	0	0.000331	NA	NA	GSE10588_SPEvC
hCT401132.4	0	4.60E-05	NA	NA	GSE10588_SPEvC
"hCT401200.2,hCT1955681.1"	0	0.000359	NA	NA	GSE10588_SPEvC
hCT5953.3	0	0.000319	NA	NA	GSE10588_SPEvC
hCT8716.2	0	0.000291	NA	NA	GSE10588_SPEvC
"hCT2318526,hCT2349306,hCT2354573,hCT2269230.1,hCT2318525,hCT2269228.1"	0	1.10E-05	"na,FLJ33979"	NA	GSE10588_SPEvC
"hCT1965008.1,hCT1965007.1,hCT21117.3"	0	0.00031	NANS	54187	GSE10588_SPEvC
"hCT1966713,hCT14357.2"	0	9.40E-05	NARS	4677	GSE10588_SPEvC
"hCT2270160.1,hCT2270156.1,hCT2270161.1,hCT2270162.1,hCT2270157.1,hCT2348690"	0	0.000204	NAV2	89797	GSE10588_SPEvC
"hCT16428.3,hCT1962322.1"	0	9.00E-06	NCOR2	9612	GSE10588_SPEvC
"hCT2357489,hCT23639.3,hCT2357488"	0	0.000231	NDRG1	10397	GSE10588_SPEvC
hCT16309.2	0	0.000132	NDUFS3	4722	GSE10588_SPEvC
hCT7649.3	0	1.60E-05	NEF3	NA	GSE10588_SPEvC
"hCT2340983.1,hCT2343393,hCT2340982.1,hCT2356673"	0	5.00E-06	NOD3	NA	GSE10588_SPEvC
"hCT2268609.1,hCT2268606.1,hCT2324993.1,hCT2268605.1"	0	0.000315	NONO	4841	GSE10588_SPEvC
