probe	pvalue	adj.pvalue	symbol	entrez	group
8030002	0.001	0.237622	ZNF114	163071	GSE24129_PEvC
8132118	0.00101	0.237622	AQP1 // AQP1 // AQP1 // AQP1	NA	GSE24129_PEvC
7943240	0.00102	0.237622	PIWIL4	143689	GSE24129_PEvC
7983606	0.00103	0.237622	EID1	23741	GSE24129_PEvC
7935337	0.00104	0.237622	PIK3AP1	118788	GSE24129_PEvC
7998374	0.00105	0.237622	GNG13	51764	GSE24129_PEvC
7910591	0.00105	0.237622	NTPCR	84284	GSE24129_PEvC
8134621	0.00105	0.237622	ZKSCAN5 // ZKSCAN5	NA	GSE24129_PEvC
7998722	0.00109	0.237622	SNORD60	26788	GSE24129_PEvC
8026407	0.00109	0.237622	SYDE1	85360	GSE24129_PEvC
8065433	0.0011	0.237622	APMAP	57136	GSE24129_PEvC
8115831	0.0011	0.237622	DUSP1	1843	GSE24129_PEvC
8048639	0.0011	0.237622	INHA	3623	GSE24129_PEvC
8058512	0.0011	0.237622	PLEKHM3	389072	GSE24129_PEvC
8177460	0.00113	0.240154	LINC01881	728323	GSE24129_PEvC
7976200	0.00116	0.243887	CALM1	801	GSE24129_PEvC
8168892	0.00119	0.243887	TCEAL2	140597	GSE24129_PEvC
8080781	0.00121	0.243887	PXK // PXK // PXK // PXK // PXK // PXK // PXK	NA	GSE24129_PEvC
7912157	0.00124	0.243887	ERRFI1	54206	GSE24129_PEvC
8080936	0.00124	0.243887	NA	NA	GSE24129_PEvC
7914617	0.00125	0.243887	AK2 // AK2 // AK2	NA	GSE24129_PEvC
8176865	0.00126	0.243887	LINC01881	728323	GSE24129_PEvC
8032410	0.00127	0.243887	MOB3A	126308	GSE24129_PEvC
8029056	0.00127	0.243887	TMEM91 // TMEM91 // TMEM91 // TMEM91 // TMEM91 // TMEM91	NA	GSE24129_PEvC
8024768	0.00128	0.243887	ANKRD24	170961	GSE24129_PEvC
8151092	0.00128	0.243887	CRH	1392	GSE24129_PEvC
8120067	0.00128	0.243887	SLC25A27 // SLC25A27 // SLC25A27	NA	GSE24129_PEvC
8026047	0.00131	0.244522	JUNB	3726	GSE24129_PEvC
8171193	0.00131	0.244522	NA	NA	GSE24129_PEvC
7995492	0.00133	0.245582	ADCY7 // ADCY7	NA	GSE24129_PEvC
8024792	0.00134	0.246235	EBI3	10148	GSE24129_PEvC
8141140	0.00136	0.246547	DLX5	1749	GSE24129_PEvC
8095751	0.00137	0.246702	PARM1	25849	GSE24129_PEvC
8067055	0.0014	0.246702	ATP9A	10079	GSE24129_PEvC
8110631	0.0014	0.246702	BTNL9	153579	GSE24129_PEvC
7918925	0.0014	0.246702	TRIM45 // TRIM45	NA	GSE24129_PEvC
8021301	0.00142	0.247221	RAB27B	5874	GSE24129_PEvC
7920687	0.00144	0.248219	GBAP1	2630	GSE24129_PEvC
8060988	0.00153	0.261671	BTBD3 // BTBD3 // BTBD3 // BTBD3 // BTBD3 // BTBD3	NA	GSE24129_PEvC
8038861	0.00154	0.261671	SIGLEC6 // SIGLEC6 // SIGLEC6 // SIGLEC6 // SIGLEC6 // SIGLEC6	NA	GSE24129_PEvC
8163149	0.00155	0.261671	PTPN3 // PTPN3 // PTPN3 // PTPN3 // PTPN3 // PTPN3 // PTPN3	NA	GSE24129_PEvC
8057959	0.00157	0.262033	PGAP1	80055	GSE24129_PEvC
7899029	0.00161	0.267066	MAN1C1 // MAN1C1	NA	GSE24129_PEvC
7920697	0.00164	0.268109	GBA // GBA // GBA // GBA // GBA	NA	GSE24129_PEvC
8131069	0.00164	0.268109	GPER1 // GPER1 // GPER1	NA	GSE24129_PEvC
8063923	0.00165	0.268109	SLCO4A1	28231	GSE24129_PEvC
8030181	0.00169	0.269808	CGB1 // CGB2 // LHB // CGB3 // CGB5 // CGB7 // CGB8	NA	GSE24129_PEvC
8177867	0.0017	0.269808	DDR1 // DDR1 // DDR1 // DDR1 // DDR1 // DDR1	NA	GSE24129_PEvC
8068891	0.0017	0.269808	NA	NA	GSE24129_PEvC
8045539	0.00172	0.269858	KYNU // KYNU // KYNU	NA	GSE24129_PEvC
8035782	0.00174	0.270995	ZNF682 // ZNF682	NA	GSE24129_PEvC
8114991	0.00175	0.270995	SH3TC2	79628	GSE24129_PEvC
7987097	0.00178	0.273385	MIR211	406993	GSE24129_PEvC
8168749	0.0019	0.284108	SRPX2	27286	GSE24129_PEvC
8095043	0.00194	0.284108	RASL11B	65997	GSE24129_PEvC
8150249	0.00196	0.284108	ADRB3	155	GSE24129_PEvC
8121605	0.00196	0.284108	FAM26D // FAM26D // FAM26D // FAM26D	NA	GSE24129_PEvC
7961208	0.00198	0.284108	MAGOHB	55110	GSE24129_PEvC
8122986	0.00198	0.284108	SNX9	51429	GSE24129_PEvC
8121569	0.002	0.284108	NA	NA	GSE24129_PEvC
7909127	0.00201	0.284108	MFSD4A	148808	GSE24129_PEvC
7911233	0.00201	0.284108	OR2T8	343172	GSE24129_PEvC
7909175	0.00202	0.284108	SRGAP2 // SRGAP2	NA	GSE24129_PEvC
8066074	0.00204	0.284108	DSN1 // DSN1 // DSN1 // DSN1 // DSN1	NA	GSE24129_PEvC
7915472	0.00206	0.284108	SLC2A1	NA	GSE24129_PEvC
8132838	0.00206	0.284108	NA	NA	GSE24129_PEvC
7898679	0.00206	0.284108	NBPF3 // NBPF3 // NBPF3 // NBPF3	NA	GSE24129_PEvC
7910134	0.00207	0.284108	MIXL1 // MIXL1	NA	GSE24129_PEvC
8039306	0.00207	0.284108	RDH13 // RDH13 // RDH13 // RDH13	NA	GSE24129_PEvC
8038288	0.00208	0.284108	CGB1 // CGB2 // LHB // CGB3 // CGB5 // CGB8 // CGB7	NA	GSE24129_PEvC
7911218	0.00209	0.284108	OR2W3 // TRIM58	NA	GSE24129_PEvC
7908041	0.00213	0.2856	LAMC1	3915	GSE24129_PEvC
7923173	0.00216	0.2856	MIR181B1	406955	GSE24129_PEvC
7961891	0.00218	0.2856	BHLHE41	79365	GSE24129_PEvC
7929958	0.00218	0.2856	BTRC // BTRC // BTRC	NA	GSE24129_PEvC
8113800	0.00218	0.2856	FBN2	2201	GSE24129_PEvC
8037005	0.00219	0.2856	TGFB1	7040	GSE24129_PEvC
8166571	0.00222	0.288105	MAGEB6	158809	GSE24129_PEvC
7943715	0.00224	0.288863	ZC3H12C	85463	GSE24129_PEvC
8055038	0.00229	0.290028	LIMS2 // LIMS2 // LIMS2 // LIMS2 // LIMS2	NA	GSE24129_PEvC
7927389	0.0023	0.290028	MAPK8 // MAPK8 // MAPK8 // MAPK8 // MAPK8	NA	GSE24129_PEvC
8179258	0.00231	0.290028	LTA // LTA	NA	GSE24129_PEvC
8097957	0.00234	0.290028	GUCY1A3 // GUCY1A3 // GUCY1A3 // GUCY1A3 // GUCY1A3 // GUCY1A3 // GUCY1A3	NA	GSE24129_PEvC
8094789	0.00235	0.290028	LIMCH1 // LIMCH1 // LIMCH1 // LIMCH1 // LIMCH1 // LIMCH1 // LIMCH1	NA	GSE24129_PEvC
8100943	0.00235	0.290028	RASSF6 // RASSF6 // RASSF6 // RASSF6	NA	GSE24129_PEvC
8039687	0.00237	0.290028	ZNF552	79818	GSE24129_PEvC
8121601	0.00238	0.290028	FAM26E	254228	GSE24129_PEvC
8057887	0.0024	0.290028	STK17B	9262	GSE24129_PEvC
8038280	0.00242	0.290028	CGB3 // CGB5 // CGB8 // LHB // CGB7 // CGB1 // CGB2	NA	GSE24129_PEvC
7975457	0.00243	0.290028	NA	NA	GSE24129_PEvC
8099918	0.00245	0.290028	NA	NA	GSE24129_PEvC
8062108	0.00245	0.290028	PROCR	10544	GSE24129_PEvC
8001666	0.00246	0.290028	CSNK2A2	1459	GSE24129_PEvC
8076056	0.00247	0.290028	CSNK1E // CSNK1E // LOC400927-CSNK1E	NA	GSE24129_PEvC
8012450	0.00248	0.290028	SLC25A35	399512	GSE24129_PEvC
7909745	0.00249	0.290028	KCTD3	51133	GSE24129_PEvC
7995292	0.00251	0.290028	SLC6A8 // SLC6A8 // SLC6A8 // SLC6A10P	NA	GSE24129_PEvC
8179184	0.00251	0.290028	DDR1 // DDR1 // DDR1 // DDR1 // DDR1 // DDR1	NA	GSE24129_PEvC
8092691	0.00256	0.293953	BCL6 // BCL6 // BCL6	NA	GSE24129_PEvC
8118622	0.00259	0.294044	HSD17B8	7923	GSE24129_PEvC
8038299	0.00261	0.294044	CGB5 // CGB7 // CGB8 // CGB3 // LHB // CGB1 // CGB2	NA	GSE24129_PEvC
8088745	0.00263	0.294044	FRMD4B	23150	GSE24129_PEvC
8165692	0.00266	0.294044	NA	NA	GSE24129_PEvC
8004506	0.00266	0.294044	SNORA48	652965	GSE24129_PEvC
8140840	0.00268	0.294044	STEAP4 // STEAP4 // STEAP4	NA	GSE24129_PEvC
8127087	0.00269	0.294044	GSTA3	2940	GSE24129_PEvC
8140828	0.00269	0.294044	SRI // SRI // SRI // SRI	NA	GSE24129_PEvC
8038292	0.0027	0.294044	CGB3 // CGB5 // CGB8 // LHB // CGB7 // CGB1 // CGB2	NA	GSE24129_PEvC
8163002	0.0027	0.294044	KLF4	9314	GSE24129_PEvC
7931097	0.00275	0.295663	HTRA1	5654	GSE24129_PEvC
8080100	0.00276	0.295663	RAD54L2	23132	GSE24129_PEvC
7991542	0.00276	0.295663	SPATA41 // SPATA41	NA	GSE24129_PEvC
7964316	0.00289	0.301516	MYO1A // MYO1A	NA	GSE24129_PEvC
7905444	0.00289	0.301516	SNX27	81609	GSE24129_PEvC
7925452	0.0029	0.301516	GREM2	64388	GSE24129_PEvC
8117900	0.00294	0.301516	DDR1 // DDR1 // DDR1 // DDR1 // DDR1 // DDR1	NA	GSE24129_PEvC
8156452	0.00294	0.301516	FAM120A // FAM120A // FAM120A // FAM120A	NA	GSE24129_PEvC
7927288	0.00295	0.301516	FAM35DP // FAM35BP // FAM35A	NA	GSE24129_PEvC
8128572	0.00295	0.301516	PREP	5550	GSE24129_PEvC
8031398	0.00296	0.301516	NLRP2 // NLRP2 // NLRP2 // NLRP2	NA	GSE24129_PEvC
8030187	0.00297	0.301516	CGB3 // CGB5 // CGB8 // LHB // CGB7 // CGB1 // CGB2	NA	GSE24129_PEvC
8178234	0.00297	0.301516	HSD17B8	7923	GSE24129_PEvC
8129418	0.00297	0.301516	PTPRK // PTPRK // PTPRK // PTPRK // PTPRK // PTPRK	NA	GSE24129_PEvC
7933772	0.00299	0.301958	ANK3 // ANK3 // ANK3 // ANK3	NA	GSE24129_PEvC
8024078	0.00304	0.304477	ARID3A	1820	GSE24129_PEvC
8138086	0.00304	0.304477	NA	NA	GSE24129_PEvC
7965322	0.00315	0.313587	KITLG // KITLG	NA	GSE24129_PEvC
8022338	0.00337	0.331824	ADGRA3	NA	GSE24129_PEvC
8015240	0.00338	0.331824	KRTAP4-3	85290	GSE24129_PEvC
7962918	0.00338	0.331824	WNT10B	7480	GSE24129_PEvC
7960052	0.00345	0.3374	SNORA49	677829	GSE24129_PEvC
7921652	0.00347	0.337682	SLAMF1 // SLAMF1 // SLAMF1 // SLAMF1	NA	GSE24129_PEvC
8043283	0.00357	0.345456	KDM3A // KDM3A	NA	GSE24129_PEvC
8021470	0.00361	0.34734	PMAIP1	5366	GSE24129_PEvC
8160297	0.00362	0.347541	PLIN2 // PLIN2	NA	GSE24129_PEvC
7974190	0.00365	0.347831	DNAJC19 // DNAJC19 // DNAJC19 // DNAJC19	NA	GSE24129_PEvC
7984203	0.00366	0.347831	ZNF609	23060	GSE24129_PEvC
8134257	0.0037	0.350441	GNG11	2791	GSE24129_PEvC
8041940	0.00374	0.352427	GTF2A1L // STON1-GTF2A1L // STON1 // GTF2A1L // STON1 // STON1-GTF2A1L // STON1-GTF2A1L	NA	GSE24129_PEvC
7904863	0.00382	0.357161	NA	NA	GSE24129_PEvC
8137448	0.00384	0.357161	GALNT11	63917	GSE24129_PEvC
7999384	0.00384	0.357161	NA	NA	GSE24129_PEvC
8169811	0.00392	0.362256	OCRL // OCRL	NA	GSE24129_PEvC
8007272	0.00397	0.365424	COASY // COASY // COASY	NA	GSE24129_PEvC
8169094	0.00401	0.366379	IL1RAPL2	26280	GSE24129_PEvC
7919049	0.00401	0.366379	NA	NA	GSE24129_PEvC
7916403	0.00405	0.366676	SSBP3 // SSBP3 // SSBP3	NA	GSE24129_PEvC
8121794	0.00406	0.366676	SMPDL3A // SMPDL3A	NA	GSE24129_PEvC
8073548	0.00409	0.366676	SEPT3 // SEPT3	NA	GSE24129_PEvC
8142471	0.00409	0.366676	WNT2 // WNT2	NA	GSE24129_PEvC
8153896	0.00411	0.366676	ZNF34 // ZNF34 // ZNF34	NA	GSE24129_PEvC
8141517	0.00412	0.366676	PPP1R35	221908	GSE24129_PEvC
7983527	0.00414	0.366676	SEMA6D // SEMA6D // SEMA6D // SEMA6D // SEMA6D // SEMA6D // SEMA6D	NA	GSE24129_PEvC
7967067	0.00419	0.368462	NA	NA	GSE24129_PEvC
8017098	0.00419	0.368462	NA	NA	GSE24129_PEvC
7923967	0.00421	0.36865	YOD1 // YOD1	NA	GSE24129_PEvC
7910381	0.00427	0.37024	NA	NA	GSE24129_PEvC
7914216	0.00427	0.37024	SNORA16A	692073	GSE24129_PEvC
8046726	0.00433	0.37167	SSFA2 // SSFA2 // SSFA2 // SSFA2 // SSFA2	NA	GSE24129_PEvC
8001082	0.00434	0.37167	SLC6A8 // SLC6A8 // SLC6A8 // SLC6A10P	NA	GSE24129_PEvC
8088065	0.00435	0.37167	SFMBT1	51460	GSE24129_PEvC
8020347	0.00436	0.37167	NA	NA	GSE24129_PEvC
8076732	0.00439	0.37167	NA	NA	GSE24129_PEvC
8105040	0.0044	0.37167	OSMR // OSMR	NA	GSE24129_PEvC
7957126	0.00441	0.37167	KCNMB4	27345	GSE24129_PEvC
8132707	0.00443	0.371952	LINC00525	84847	GSE24129_PEvC
7980537	0.00448	0.374227	STON2 // STON2	NA	GSE24129_PEvC
7924207	0.00449	0.374227	PTPN14	5784	GSE24129_PEvC
8107005	0.00455	0.376685	CAST // CAST // CAST // CAST // CAST // CAST	NA	GSE24129_PEvC
8150866	0.00456	0.376685	NA	NA	GSE24129_PEvC
8149673	0.00459	0.377049	REEP4	80346	GSE24129_PEvC
7930264	0.0046	0.377049	NEURL1	9148	GSE24129_PEvC
8062601	0.00462	0.377291	NA	NA	GSE24129_PEvC
7990333	0.00469	0.38122	CYP11A1 // CYP11A1	NA	GSE24129_PEvC
8073909	0.00472	0.38122	TBC1D22A // TBC1D22A // TBC1D22A // TBC1D22A // TBC1D22A	NA	GSE24129_PEvC
8159379	0.00473	0.38122	TMEM141	85014	GSE24129_PEvC
7926356	0.00474	0.38122	PTER // PTER // PTER // PTER // PTER	NA	GSE24129_PEvC
7998414	0.00481	0.382549	NA	NA	GSE24129_PEvC
7922174	0.00482	0.382549	F5	2153	GSE24129_PEvC
8012000	0.00482	0.382549	NA	NA	GSE24129_PEvC
8064277	0.00485	0.382549	MYT1	4661	GSE24129_PEvC
8123609	0.00486	0.382549	SERPINB9	5272	GSE24129_PEvC
7909088	0.0049	0.382549	TMCC2 // TMCC2	NA	GSE24129_PEvC
8074286	0.00493	0.382549	MICAL3 // MICAL3 // MICAL3	NA	GSE24129_PEvC
8136095	0.00495	0.382549	AHCYL2 // AHCYL2 // AHCYL2 // AHCYL2	NA	GSE24129_PEvC
8151423	0.00496	0.382549	JPH1	56704	GSE24129_PEvC
7965384	0.00499	0.382549	CCER1	196477	GSE24129_PEvC
8092392	0.00499	0.382549	KLHL6	89857	GSE24129_PEvC
7967202	0.00501	0.382549	RHOF	54509	GSE24129_PEvC
8121225	0.00505	0.382549	GRIK2 // GRIK2 // GRIK2	NA	GSE24129_PEvC
8047127	0.00506	0.382549	MYO1B // MYO1B // MYO1B	NA	GSE24129_PEvC
8060101	0.00506	0.382549	NA	NA	GSE24129_PEvC
8006681	0.00508	0.382549	LHX1	3975	GSE24129_PEvC
7965873	0.00517	0.382549	IGF1 // IGF1 // IGF1 // IGF1	NA	GSE24129_PEvC
7980189	0.00519	0.382549	AREL1	9870	GSE24129_PEvC
7914282	0.00519	0.382549	SDC3	9672	GSE24129_PEvC
7909841	0.00523	0.382549	MARK1 // MARK1 // MARK1 // MARK1	NA	GSE24129_PEvC
7989617	0.00523	0.382549	NA	NA	GSE24129_PEvC
8030360	0.00527	0.382549	SNORD32A	26819	GSE24129_PEvC
7969341	0.00527	0.382549	TDRD3 // TDRD3 // TDRD3	NA	GSE24129_PEvC
7990151	0.00529	0.382549	PKM // PKM // PKM // PKM // PKM // PKM // PKM	NA	GSE24129_PEvC
8075507	0.00531	0.382549	EIF4ENIF1 // EIF4ENIF1 // EIF4ENIF1	NA	GSE24129_PEvC
8150112	0.00531	0.382549	GSR // GSR // GSR // GSR	NA	GSE24129_PEvC
7917752	0.00535	0.382549	NA	NA	GSE24129_PEvC
7922707	0.0054	0.382549	RNASEL	NA	GSE24129_PEvC
7996563	0.00542	0.382549	HSD11B2	3291	GSE24129_PEvC
7899343	0.00543	0.382549	GPR3	2827	GSE24129_PEvC
8006834	0.00549	0.382549	NA	NA	GSE24129_PEvC
8083978	0.0055	0.382549	NAALADL2	254827	GSE24129_PEvC
8119067	0.00551	0.382549	KCTD20 // KCTD20 // KCTD20 // KCTD20 // KCTD20	NA	GSE24129_PEvC
8164328	0.00554	0.382549	PIP5KL1 // PIP5KL1	NA	GSE24129_PEvC
8014487	0.00557	0.382549	ACACA // ACACA // ACACA // ACACA // ACACA	NA	GSE24129_PEvC
7899071	0.00557	0.382549	NA	NA	GSE24129_PEvC
8025945	0.00557	0.382549	ZNF441	126068	GSE24129_PEvC
8023392	0.00558	0.382549	SNORA37	677819	GSE24129_PEvC
8163936	0.0056	0.382549	LHX6 // LHX6 // LHX6 // LHX6 // LHX6	NA	GSE24129_PEvC
8107133	0.0056	0.382549	PAM // PAM // PAM // PAM // PAM // PAM	NA	GSE24129_PEvC
8135688	0.00562	0.382549	LSM8	NA	GSE24129_PEvC
7988838	0.00562	0.382549	LEO1 // LEO1	NA	GSE24129_PEvC
8116622	0.00563	0.382549	RIPK1	8737	GSE24129_PEvC
8165644	0.00564	0.382549	NA	NA	GSE24129_PEvC
8109999	0.00565	0.382549	ERGIC1	NA	GSE24129_PEvC
7952475	0.00565	0.382549	HEPACAM	220296	GSE24129_PEvC
7933423	0.00567	0.382549	FAM25C // FAM25G // FAM25BP // FAM25A	NA	GSE24129_PEvC
7946728	0.00569	0.382549	PSMA1 // PSMA1	NA	GSE24129_PEvC
8002403	0.0057	0.382549	MTSS1L	92154	GSE24129_PEvC
7954398	0.00571	0.382549	SPX	80763	GSE24129_PEvC
8123695	0.00573	0.382549	ECI2 // ECI2 // ECI2 // ECI2	NA	GSE24129_PEvC
8078014	0.00574	0.382549	SLC6A6 // SLC6A6 // SLC6A6 // SLC6A6	NA	GSE24129_PEvC
7962689	0.00574	0.382549	VDR // VDR // VDR	NA	GSE24129_PEvC
8132399	0.00579	0.382549	YAE1D1 // YAE1D1	NA	GSE24129_PEvC
8058498	0.0058	0.382549	FZD5	7855	GSE24129_PEvC
7963786	0.0058	0.382549	ITGA5	3678	GSE24129_PEvC
7933327	0.00581	0.382549	FAM25C // FAM25G // FAM25BP // FAM25A	NA	GSE24129_PEvC
8117219	0.00583	0.382549	ACOT13 // ACOT13	NA	GSE24129_PEvC
8176093	0.00584	0.382549	LAGE3	8270	GSE24129_PEvC
7937485	0.00589	0.383045	PNPLA2	57104	GSE24129_PEvC
8104307	0.0059	0.383045	C5orf38 // C5orf38 // C5orf38 // C5orf38	NA	GSE24129_PEvC
8116653	0.00592	0.383045	NA	NA	GSE24129_PEvC
8105739	0.00596	0.383045	NA	NA	GSE24129_PEvC
7976642	0.00597	0.383045	NA	NA	GSE24129_PEvC
8061075	0.00598	0.383045	SNRPB2 // SNRPB2	NA	GSE24129_PEvC
8070681	0.00599	0.383045	NA	NA	GSE24129_PEvC
8103360	0.00599	0.383045	NA	NA	GSE24129_PEvC
8116649	0.00601	0.383045	NA	NA	GSE24129_PEvC
8118721	0.00603	0.383153	ZBTB9	221504	GSE24129_PEvC
8102619	0.00609	0.38566	ANXA5	308	GSE24129_PEvC
8150175	0.0062	0.391735	TTI2 // TTI2 // TTI2	NA	GSE24129_PEvC
8090823	0.00624	0.392718	SLCO2A1	6578	GSE24129_PEvC
8069505	0.00626	0.392718	LINC00417	100874164	GSE24129_PEvC
8069553	0.00631	0.39345	NRIP1	8204	GSE24129_PEvC
8048171	0.00633	0.39345	LINC01963	150967	GSE24129_PEvC
8146500	0.00633	0.39345	LYN // LYN	NA	GSE24129_PEvC
8075709	0.00636	0.39345	APOL4 // APOL4	NA	GSE24129_PEvC
7980891	0.00636	0.39345	TC2N // TC2N // TC2N // TC2N	NA	GSE24129_PEvC
8177628	0.00638	0.39345	CCDC125	202243	GSE24129_PEvC
