probe	pvalue	adj.pvalue	symbol	entrez	group
7922637	0.00125	0.223395	TOR1AIP2 // TOR1AIP2	NA	GSE24129_FGRvC
8095163	0.00126	0.223395	EXOC1 // EXOC1 // EXOC1	NA	GSE24129_FGRvC
8153550	0.00126	0.223395	NRBP2	340371	GSE24129_FGRvC
8144880	0.00127	0.223395	SH2D4A // SH2D4A // SH2D4A	NA	GSE24129_FGRvC
8037023	0.00129	0.223395	EXOSC5	56915	GSE24129_FGRvC
8131475	0.00131	0.223395	C1GALT1	56913	GSE24129_FGRvC
7937749	0.00131	0.223395	TNNT3 // TNNT3 // TNNT3 // TNNT3	NA	GSE24129_FGRvC
8041826	0.00131	0.223395	TTC7A // TTC7A // TTC7A // TTC7A	NA	GSE24129_FGRvC
7969428	0.00132	0.223395	UCHL3 // UCHL3	NA	GSE24129_FGRvC
7902072	0.00133	0.223395	NA	NA	GSE24129_FGRvC
8029580	0.00133	0.223395	RELB	5971	GSE24129_FGRvC
7931899	0.00136	0.223395	IL15RA // IL15RA // IL15RA // IL15RA // IL15RA	NA	GSE24129_FGRvC
8121794	0.00136	0.223395	SMPDL3A // SMPDL3A	NA	GSE24129_FGRvC
8129562	0.00139	0.223395	CTGF	1490	GSE24129_FGRvC
8158123	0.00139	0.223395	FPGS // FPGS // FPGS // FPGS	NA	GSE24129_FGRvC
7946071	0.00142	0.223395	OR51B5	282763	GSE24129_FGRvC
7928766	0.00143	0.223395	C10orf99	387695	GSE24129_FGRvC
8019238	0.00146	0.223395	OXLD1	339229	GSE24129_FGRvC
8174750	0.00146	0.223395	RHOXF2B // RHOXF2	NA	GSE24129_FGRvC
8115847	0.00147	0.223395	NA	NA	GSE24129_FGRvC
8074399	0.00148	0.223395	CLTCL1 // CLTCL1	NA	GSE24129_FGRvC
8124402	0.00148	0.223395	HIST1H1T	3010	GSE24129_FGRvC
8130674	0.00149	0.223395	PDE10A // PDE10A	NA	GSE24129_FGRvC
8066848	0.0015	0.223395	PREX1	57580	GSE24129_FGRvC
8052669	0.0015	0.223395	SERTAD2	9792	GSE24129_FGRvC
7912629	0.0015	0.223395	TMEM51-AS1	200197	GSE24129_FGRvC
8063536	0.00152	0.223395	TFAP2C	7022	GSE24129_FGRvC
8043244	0.00154	0.223395	ATOH8	NA	GSE24129_FGRvC
7978312	0.00154	0.223395	RIPK3	11035	GSE24129_FGRvC
7957613	0.00155	0.223395	VEZT // VEZT // VEZT	NA	GSE24129_FGRvC
8085852	0.00157	0.223395	NGLY1 // NGLY1 // NGLY1 // NGLY1	NA	GSE24129_FGRvC
7939665	0.00158	0.223395	MDK // MDK // MDK // MDK // MDK // MDK // MDK	NA	GSE24129_FGRvC
7919602	0.00158	0.223395	NA	NA	GSE24129_FGRvC
8120431	0.0016	0.223395	PTP4A1	7803	GSE24129_FGRvC
8174389	0.00161	0.223395	COL4A6 // COL4A6 // COL4A6 // COL4A6 // COL4A6	NA	GSE24129_FGRvC
7944751	0.00162	0.223395	C11orf63 // C11orf63	NA	GSE24129_FGRvC
8113800	0.00163	0.223395	FBN2	2201	GSE24129_FGRvC
7900957	0.00163	0.223395	KLF17	128209	GSE24129_FGRvC
7922250	0.00164	0.223395	SCYL3 // SCYL3	NA	GSE24129_FGRvC
8093858	0.00164	0.223395	STK32B	55351	GSE24129_FGRvC
8058509	0.00165	0.223395	PLEKHM3	389072	GSE24129_FGRvC
8176026	0.00166	0.223395	FLNA // FLNA	NA	GSE24129_FGRvC
8006296	0.00168	0.223395	NA	NA	GSE24129_FGRvC
7940582	0.00169	0.223395	BEST1 // BEST1	NA	GSE24129_FGRvC
8107005	0.00172	0.223395	CAST // CAST // CAST // CAST // CAST // CAST	NA	GSE24129_FGRvC
8162920	0.00172	0.223395	PPP3R2	5535	GSE24129_FGRvC
7957536	0.00173	0.223395	NA	NA	GSE24129_FGRvC
8092392	0.00175	0.223395	KLHL6	89857	GSE24129_FGRvC
8154531	0.00176	0.223395	DENND4C // DENND4C	NA	GSE24129_FGRvC
8073662	0.00176	0.223395	PARVB // PARVB // PARVB // PARVB	NA	GSE24129_FGRvC
8097670	0.00177	0.223395	MMAA	166785	GSE24129_FGRvC
8066393	0.00178	0.223395	JPH2 // JPH2	NA	GSE24129_FGRvC
8131479	0.00178	0.223395	MIOS	54468	GSE24129_FGRvC
7954613	0.0018	0.223395	CCDC91	55297	GSE24129_FGRvC
8020211	0.00182	0.223395	CIDEA	NA	GSE24129_FGRvC
8170921	0.00182	0.223395	PLXNA3	55558	GSE24129_FGRvC
7990566	0.00183	0.223395	ETFA // ETFA	NA	GSE24129_FGRvC
8175369	0.00183	0.223395	MAP7D3 // MAP7D3 // MAP7D3	NA	GSE24129_FGRvC
7989094	0.00183	0.223395	NEDD4 // NEDD4 // NEDD4 // NEDD4 // NEDD4 // NEDD4	NA	GSE24129_FGRvC
8113938	0.00184	0.223395	ACSL6 // ACSL6 // ACSL6 // ACSL6 // ACSL6 // ACSL6 // MEIKIN	NA	GSE24129_FGRvC
8163936	0.00184	0.223395	LHX6 // LHX6 // LHX6 // LHX6 // LHX6	NA	GSE24129_FGRvC
8169676	0.00186	0.223395	RHOXF2B // RHOXF2	NA	GSE24129_FGRvC
7940971	0.00189	0.223395	KCNK4	NA	GSE24129_FGRvC
8132515	0.00189	0.223395	BLVRA // BLVRA	NA	GSE24129_FGRvC
8124798	0.0019	0.223395	PPP1R18 // PPP1R18	NA	GSE24129_FGRvC
7918157	0.0019	0.223395	VAV3 // VAV3	NA	GSE24129_FGRvC
8110631	0.00191	0.223395	BTNL9	153579	GSE24129_FGRvC
7965112	0.00193	0.223395	PAWR	5074	GSE24129_FGRvC
8175263	0.00193	0.223395	PLAC1	10761	GSE24129_FGRvC
8027312	0.00193	0.223395	ZNF429	353088	GSE24129_FGRvC
7905881	0.00195	0.223395	ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15	NA	GSE24129_FGRvC
8157125	0.00196	0.223395	RAD23B // RAD23B // RAD23B	NA	GSE24129_FGRvC
8083978	0.00197	0.223395	NAALADL2	254827	GSE24129_FGRvC
8021866	0.00197	0.223395	NFATC1 // NFATC1 // NFATC1 // NFATC1 // NFATC1 // NFATC1 // NFATC1 // NFATC1 // NFATC1 // NFATC1	NA	GSE24129_FGRvC
8128767	0.00198	0.223395	ZBTB24	9841	GSE24129_FGRvC
8160151	0.00199	0.223395	ZDHHC21	340481	GSE24129_FGRvC
8159992	0.00201	0.225058	ERMP1	79956	GSE24129_FGRvC
8107920	0.00204	0.226845	SLC22A5	6584	GSE24129_FGRvC
8030007	0.00208	0.229815	EMP3	2014	GSE24129_FGRvC
8046906	0.00211	0.231833	GULP1 // GULP1 // GULP1 // GULP1 // GULP1	NA	GSE24129_FGRvC
7930927	0.00212	0.231833	INPP5F // INPP5F // INPP5F	NA	GSE24129_FGRvC
8126035	0.00213	0.231833	CPNE5	57699	GSE24129_FGRvC
8109086	0.00214	0.231945	ADRB2	154	GSE24129_FGRvC
7933772	0.00215	0.231945	ANK3 // ANK3 // ANK3 // ANK3	NA	GSE24129_FGRvC
8022424	0.00218	0.233652	NF1 // NF1 // NF1	NA	GSE24129_FGRvC
8022902	0.0022	0.233652	INO80C // INO80C	NA	GSE24129_FGRvC
8153959	0.00221	0.233652	DOCK8 // DOCK8 // DOCK8	NA	GSE24129_FGRvC
7981249	0.00221	0.233652	SETD3 // SETD3	NA	GSE24129_FGRvC
8113573	0.00224	0.234276	TSSK1B	83942	GSE24129_FGRvC
8148591	0.00226	0.234276	GPIHBP1	338328	GSE24129_FGRvC
8041570	0.00227	0.234276	TMEM178A // TMEM178A	NA	GSE24129_FGRvC
7905817	0.00229	0.234276	CHRNB2	1141	GSE24129_FGRvC
8107164	0.00229	0.234276	PPIP5K2 // PPIP5K2 // PPIP5K2	NA	GSE24129_FGRvC
8067862	0.0023	0.234276	NF1 // NF1 // NF1	NA	GSE24129_FGRvC
8072411	0.00231	0.234276	NA	NA	GSE24129_FGRvC
8023549	0.00233	0.234276	RAX	30062	GSE24129_FGRvC
8151149	0.00234	0.234276	ARFGEF1	10565	GSE24129_FGRvC
8048749	0.00236	0.234276	KCNE4	23704	GSE24129_FGRvC
8164328	0.00237	0.234276	PIP5KL1 // PIP5KL1	NA	GSE24129_FGRvC
7922646	0.00237	0.234276	TOR1AIP2	163590	GSE24129_FGRvC
7956229	0.00239	0.234276	SLC39A5 // SLC39A5	NA	GSE24129_FGRvC
7917707	0.0024	0.234276	EVI5	7813	GSE24129_FGRvC
8127421	0.00241	0.234276	NA	NA	GSE24129_FGRvC
7917322	0.00242	0.234276	SYDE2	84144	GSE24129_FGRvC
8067546	0.00244	0.234276	SLCO4A1-AS1	100127888	GSE24129_FGRvC
8153664	0.00246	0.234276	BOP1	23246	GSE24129_FGRvC
8125941	0.00247	0.234276	SRPK1 // SRPK1	NA	GSE24129_FGRvC
8024111	0.00248	0.234276	CNN2 // CNN2	NA	GSE24129_FGRvC
7911197	0.00248	0.234276	OR2W5	441932	GSE24129_FGRvC
8006834	0.00252	0.234276	NA	NA	GSE24129_FGRvC
7995539	0.00252	0.234276	NOD2 // NOD2	NA	GSE24129_FGRvC
8102440	0.00253	0.234276	ARSJ	79642	GSE24129_FGRvC
8116921	0.00254	0.234276	EDN1 // EDN1	NA	GSE24129_FGRvC
8102210	0.00254	0.234276	NA	NA	GSE24129_FGRvC
8039453	0.00254	0.234276	TMEM150B // TMEM150B // TMEM150B // TMEM150B	NA	GSE24129_FGRvC
8087236	0.00255	0.234276	DALRD3 // DALRD3 // DALRD3	NA	GSE24129_FGRvC
7951046	0.00255	0.234276	MRE11 // MRE11	NA	GSE24129_FGRvC
8123800	0.00255	0.234276	NA	NA	GSE24129_FGRvC
8001037	0.0026	0.237519	PYDC1	260434	GSE24129_FGRvC
7993776	0.00262	0.237628	LOC81691 // LOC81691 // LOC81691	NA	GSE24129_FGRvC
8010804	0.00263	0.237628	NARF // NARF // NARF // NARF	NA	GSE24129_FGRvC
7909689	0.00266	0.238745	SMYD2	NA	GSE24129_FGRvC
8063590	0.00266	0.238745	PCK1	5105	GSE24129_FGRvC
8127752	0.0027	0.239752	NA	NA	GSE24129_FGRvC
7944011	0.0027	0.239752	REXO2	25996	GSE24129_FGRvC
8046213	0.00277	0.239752	UBR3	130507	GSE24129_FGRvC
8110289	0.00278	0.239752	NSD1 // NSD1	NA	GSE24129_FGRvC
8033996	0.00279	0.239752	TYK2	7297	GSE24129_FGRvC
7964631	0.0028	0.239752	FAM19A2	338811	GSE24129_FGRvC
8138822	0.0028	0.239752	NA	NA	GSE24129_FGRvC
8123891	0.00283	0.239752	NA	NA	GSE24129_FGRvC
8152988	0.00284	0.239752	SLA // SLA // SLA // SLA // SLA	NA	GSE24129_FGRvC
8046848	0.00287	0.239752	ZC3H15	55854	GSE24129_FGRvC
7927062	0.00288	0.239752	ZNF33A // ZNF33A // ZNF33A // ZNF33A // ZNF33A // ZNF33A // ZNF33A // ZNF33A // ZNF33A // ZNF33A // ZNF33A	NA	GSE24129_FGRvC
8117020	0.0029	0.239752	MYLIP	29116	GSE24129_FGRvC
8066074	0.00292	0.239752	DSN1 // DSN1 // DSN1 // DSN1 // DSN1	NA	GSE24129_FGRvC
8116867	0.00293	0.239752	TMEM14B // TMEM14B // TMEM14B // TMEM14B	NA	GSE24129_FGRvC
8050869	0.00296	0.239752	NA	NA	GSE24129_FGRvC
7989365	0.00296	0.239752	RORA // RORA // RORA // RORA	NA	GSE24129_FGRvC
8083605	0.00296	0.239752	RSRC1 // RSRC1 // RSRC1	NA	GSE24129_FGRvC
8071107	0.00296	0.239752	SLC25A18	83733	GSE24129_FGRvC
8071564	0.00297	0.239752	MIR130B	406920	GSE24129_FGRvC
8103094	0.00297	0.239752	NR3C2 // NR3C2	NA	GSE24129_FGRvC
8028656	0.00297	0.239752	PLEKHG2	64857	GSE24129_FGRvC
8024306	0.003	0.239752	APC2	10297	GSE24129_FGRvC
8142232	0.003	0.239752	LAMB4	22798	GSE24129_FGRvC
7918955	0.00301	0.239752	GDAP2 // GDAP2	NA	GSE24129_FGRvC
8113709	0.00302	0.239752	LOX // LOX	NA	GSE24129_FGRvC
8126729	0.00304	0.239752	CLIC5 // CLIC5 // CLIC5 // CLIC5	NA	GSE24129_FGRvC
8117054	0.00305	0.239752	CAP2	10486	GSE24129_FGRvC
8041592	0.00305	0.239752	EML4 // EML4	NA	GSE24129_FGRvC
7927389	0.00307	0.239752	MAPK8 // MAPK8 // MAPK8 // MAPK8 // MAPK8	NA	GSE24129_FGRvC
8054092	0.00309	0.239752	TMEM131	23505	GSE24129_FGRvC
7947156	0.0031	0.239752	MUC15 // MUC15 // MUC15	NA	GSE24129_FGRvC
8042333	0.00311	0.239752	NA	NA	GSE24129_FGRvC
8096411	0.00311	0.239752	TIGD2	166815	GSE24129_FGRvC
7992828	0.00312	0.239752	IL32 // IL32 // IL32 // IL32 // IL32 // IL32 // IL32 // IL32	NA	GSE24129_FGRvC
8126878	0.00313	0.239752	RHAG	6005	GSE24129_FGRvC
8122672	0.00313	0.239752	TAB2 // TAB2 // TAB2	NA	GSE24129_FGRvC
8119227	0.00313	0.239752	ZFAND3	60685	GSE24129_FGRvC
8150266	0.00315	0.239752	LSM1 // LSM1 // LSM1	NA	GSE24129_FGRvC
8129590	0.00317	0.239752	STX7	8417	GSE24129_FGRvC
8011415	0.00318	0.239752	P2RX5 // P2RX5 // P2RX5 // P2RX5 // P2RX5-TAX1BP3	NA	GSE24129_FGRvC
8124492	0.00321	0.239752	HIST1H2BK	85236	GSE24129_FGRvC
7991542	0.00322	0.239752	SPATA41 // SPATA41	NA	GSE24129_FGRvC
8090639	0.00323	0.239752	PIK3R4	30849	GSE24129_FGRvC
7942520	0.00325	0.239752	NA	NA	GSE24129_FGRvC
8138067	0.00326	0.239752	CYTH3	9265	GSE24129_FGRvC
7935027	0.0033	0.239752	IDE // IDE	NA	GSE24129_FGRvC
7917052	0.0033	0.239752	SLC44A5 // SLC44A5	NA	GSE24129_FGRvC
8140909	0.00331	0.239752	ERVW-1 // ERVW-1	NA	GSE24129_FGRvC
8124262	0.00332	0.239752	TDP2	51567	GSE24129_FGRvC
8120552	0.00333	0.239752	FAM135A // FAM135A // FAM135A	NA	GSE24129_FGRvC
7917779	0.00333	0.239752	GCLM	2730	GSE24129_FGRvC
7995377	0.00333	0.239752	NA	NA	GSE24129_FGRvC
8058670	0.00334	0.239752	IKZF2 // IKZF2	NA	GSE24129_FGRvC
8168359	0.00334	0.239752	NHSL2	340527	GSE24129_FGRvC
8066925	0.00334	0.239752	PTGIS	5740	GSE24129_FGRvC
8135211	0.00335	0.239752	FAM185A // FAM185A // FAM185A	NA	GSE24129_FGRvC
8139299	0.00335	0.239752	POLD2 // POLD2 // POLD2	NA	GSE24129_FGRvC
8031712	0.00336	0.239752	ZNF805 // ZNF805	NA	GSE24129_FGRvC
8127087	0.00337	0.239752	GSTA3	2940	GSE24129_FGRvC
8162531	0.00338	0.239752	NA	NA	GSE24129_FGRvC
8008016	0.00338	0.239752	TBKBP1	9755	GSE24129_FGRvC
8162850	0.00338	0.239752	TEX10 // TEX10	NA	GSE24129_FGRvC
8131069	0.00345	0.24182	GPER1 // GPER1 // GPER1	NA	GSE24129_FGRvC
8105267	0.00345	0.24182	ITGA2 // ITGA2 // ITGA2 // ITGA2 // ITGA2 // ITGA2	NA	GSE24129_FGRvC
8139500	0.00346	0.24182	TNS3	NA	GSE24129_FGRvC
7999903	0.00346	0.24182	KNOP1	400506	GSE24129_FGRvC
7899499	0.00349	0.242587	RAB42	115273	GSE24129_FGRvC
7970473	0.0035	0.242587	XPO4	64328	GSE24129_FGRvC
7995829	0.00352	0.242587	MT1H	4496	GSE24129_FGRvC
8006820	0.00355	0.242587	LASP1 // LASP1 // LASP1	NA	GSE24129_FGRvC
7975932	0.00355	0.242587	TMEM63C	57156	GSE24129_FGRvC
8042416	0.00356	0.242587	ARHGAP25 // ARHGAP25 // ARHGAP25 // ARHGAP25	NA	GSE24129_FGRvC
7975889	0.00357	0.242587	VASH1	22846	GSE24129_FGRvC
8121087	0.00361	0.242587	PM20D2	135293	GSE24129_FGRvC
8064808	0.00361	0.242587	SLC23A2 // SLC23A2	NA	GSE24129_FGRvC
8046555	0.00363	0.242587	HOXD4	3233	GSE24129_FGRvC
7946569	0.00363	0.242587	RNF141	50862	GSE24129_FGRvC
8103601	0.00365	0.242587	DDX60L // DDX60L	NA	GSE24129_FGRvC
7950983	0.00367	0.242587	CHORDC1 // CHORDC1	NA	GSE24129_FGRvC
8009875	0.00368	0.242587	MYO15B	80022	GSE24129_FGRvC
7917359	0.00368	0.242587	ZNHIT6 // ZNHIT6	NA	GSE24129_FGRvC
8161632	0.00369	0.242587	PTAR1	375743	GSE24129_FGRvC
8134180	0.0037	0.242587	ANKIB1	54467	GSE24129_FGRvC
8032834	0.0037	0.242587	LRG1	116844	GSE24129_FGRvC
8080100	0.00371	0.242587	RAD54L2	23132	GSE24129_FGRvC
7964832	0.00372	0.242587	NA	NA	GSE24129_FGRvC
7981011	0.00372	0.242587	NA	NA	GSE24129_FGRvC
7916654	0.00374	0.242587	KANK4	163782	GSE24129_FGRvC
7929466	0.00376	0.242587	CYP2C18 // CYP2C18	NA	GSE24129_FGRvC
7912012	0.00376	0.242587	ACOT7 // ACOT7 // ACOT7 // ACOT7	NA	GSE24129_FGRvC
8156897	0.00376	0.242587	MSANTD3 // MSANTD3 // MSANTD3 // MSANTD3 // MSANTD3-TMEFF1	NA	GSE24129_FGRvC
8101607	0.00379	0.243647	NA	NA	GSE24129_FGRvC
8008588	0.00381	0.244278	HLF	3131	GSE24129_FGRvC
8113666	0.00383	0.244714	SEMA6A	57556	GSE24129_FGRvC
7910638	0.00386	0.24633	NA	NA	GSE24129_FGRvC
8155673	0.00388	0.246637	PIP5K1B // PIP5K1B	NA	GSE24129_FGRvC
8001350	0.0039	0.246637	BRD7 // BRD7	NA	GSE24129_FGRvC
7952739	0.0039	0.246637	ZBTB44	29068	GSE24129_FGRvC
8084694	0.00394	0.247164	EIF4A2	1974	GSE24129_FGRvC
8098150	0.00394	0.247164	TMA16	55319	GSE24129_FGRvC
7995797	0.00395	0.2474	MT1E	NA	GSE24129_FGRvC
