A	Coef	t	p.value	p.value.adj	F	F.p.value	CasevsControl	Genes.probe	Genes.id	Genes.symbol
5.39	0.015	0.61	0.54073	0.935837	0.38	0.54073	0	ILMN_1651292	ILMN_1651292	NA
5.65	0.001	0.04	0.96828	0.995686	0	0.96828	0	ILMN_1651295	ILMN_1651295	SULT1C2P1
7.79	0.077	0.68	0.50115	0.924627	0.46	0.50115	0	ILMN_1651296	ILMN_1651296	NA
5.75	0.077	3.53	0.00064	0.079105	12.47	0.00064	0	ILMN_1651298	ILMN_1651298	RAD17
5.6	-0.012	-0.43	0.66763	0.957392	0.19	0.66763	0	ILMN_1651303	ILMN_1651303	ATP13A4
5.42	0.006	0.28	0.78333	0.975551	0.08	0.78333	0	ILMN_1651309	ILMN_1651309	NA
5.62	-0.005	-0.2	0.84373	0.983289	0.04	0.84373	0	ILMN_1651310	ILMN_1651310	AFDN
5.81	0.014	0.51	0.61375	0.948362	0.26	0.61375	0	ILMN_1651316	ILMN_1651316	CD69
5.47	-0.005	-0.24	0.81216	0.979519	0.06	0.81216	0	ILMN_1651325	ILMN_1651325	NA
5.99	0.062	0.96	0.34068	0.872637	0.92	0.34068	0	ILMN_1651328	ILMN_1651328	NA
5.49	0.044	2.29	0.02453	0.428621	5.22	0.02453	0	ILMN_1651329	ILMN_1651329	NA
5.65	-0.006	-0.23	0.81852	0.980297	0.05	0.81852	0	ILMN_1651330	ILMN_1651330	KCNG4
6.58	-0.003	-0.07	0.94084	0.993109	0.01	0.94084	0	ILMN_1651336	ILMN_1651336	MLYCD
5.77	-0.065	-2.17	0.03246	0.470679	4.71	0.03246	0	ILMN_1651339	ILMN_1651339	UHRF1BP1L
5.91	0.02	0.8	0.42619	0.9061	0.64	0.42619	0	ILMN_1651341	ILMN_1651341	NOC2LP2
5.76	-0.008	-0.17	0.86415	0.985757	0.03	0.86415	0	ILMN_1651343	ILMN_1651343	ITGA11
7.42	-0.006	-0.11	0.91587	0.991188	0.01	0.91587	0	ILMN_1651346	ILMN_1651346	NA
5.49	0.041	2.08	0.03994	0.511262	4.34	0.03994	0	ILMN_1651349	ILMN_1651349	CD86
5.79	0.008	0.35	0.72899	0.966478	0.12	0.72899	0	ILMN_1651351	ILMN_1651351	NA
11.56	-0.292	-2.46	0.01571	0.355559	6.05	0.01571	0	ILMN_1651354	ILMN_1651354	SPP1
6.37	0.102	1	0.32075	0.862817	1	0.32075	0	ILMN_1651358	ILMN_1651358	HBE1
5.78	0.006	0.23	0.82219	0.980965	0.05	0.82219	0	ILMN_1651364	ILMN_1651364	NA
5.4	-0.023	-1.16	0.24753	0.827195	1.35	0.24753	0	ILMN_1651369	ILMN_1651369	TMA7
5.7	0.002	0.11	0.91364	0.991062	0.01	0.91364	0	ILMN_1651370	ILMN_1651370	USP21
5.84	-0.039	-1.09	0.27804	0.843841	1.19	0.27804	0	ILMN_1651373	ILMN_1651373	RHD
9.7	0.019	0.24	0.80726	0.978368	0.06	0.80726	0	ILMN_1651375	ILMN_1651375	BICD2
8.62	0.021	0.39	0.69661	0.962285	0.15	0.69661	0	ILMN_1651378	ILMN_1651378	AUP1
5.7	0.035	1.8	0.07457	0.621019	3.25	0.07457	0	ILMN_1651380	ILMN_1651380	NA
8.1	-0.064	-0.72	0.47552	0.918592	0.51	0.47552	0	ILMN_1651385	ILMN_1651385	MFN2
5.49	0.022	1.03	0.30774	0.855374	1.05	0.30774	0	ILMN_1651388	ILMN_1651388	NA
5.62	-0.002	-0.11	0.91078	0.990634	0.01	0.91078	0	ILMN_1651395	ILMN_1651395	TIGD1
5.38	0.014	0.54	0.58777	0.943183	0.3	0.58777	0	ILMN_1651396	ILMN_1651396	ABCA9
7.32	-0.018	-0.25	0.80053	0.97734	0.06	0.80053	0	ILMN_1651399	ILMN_1651399	CUL5
5.64	0.023	1.04	0.30214	0.853374	1.08	0.30214	0	ILMN_1651403	ILMN_1651403	NA
5.81	0.008	0.34	0.73501	0.967994	0.12	0.73501	0	ILMN_1651404	ILMN_1651404	LILRA6
8.94	0.064	1.47	0.14516	0.737203	2.16	0.14516	0	ILMN_1651405	ILMN_1651405	BRD9
11.36	0.17	3.65	0.00043	0.066478	13.34	0.00043	0	ILMN_1651406	ILMN_1651406	PPP1R14B
5.36	-0.012	-0.58	0.56116	0.939632	0.34	0.56116	0	ILMN_1651408	ILMN_1651408	NA
6.43	0.23	3.08	0.00274	0.160905	9.46	0.00274	0	ILMN_1651415	ILMN_1651415	DERL3
5.73	0.054	1.05	0.29677	0.851304	1.1	0.29677	0	ILMN_1651423	ILMN_1651423	NA
5.49	0.007	0.34	0.73803	0.968236	0.11	0.73803	0	ILMN_1651428	ILMN_1651428	SYTL2
9.05	-0.032	-0.25	0.80583	0.978199	0.06	0.80583	0	ILMN_1651429	ILMN_1651429	SELENOM
5.62	0.004	0.18	0.85838	0.985366	0.03	0.85838	0	ILMN_1651430	ILMN_1651430	CTRB2
6.97	-0.135	-2.67	0.00882	0.278529	7.15	0.00882	0	ILMN_1651433	ILMN_1651433	DCK
5.64	-0.005	-0.21	0.83376	0.98194	0.04	0.83376	0	ILMN_1651435	ILMN_1651435	NA
5.53	0.039	1.15	0.25432	0.831001	1.32	0.25432	0	ILMN_1651436	ILMN_1651436	PAIP1
5.84	0.002	0.08	0.93368	0.992632	0.01	0.93368	0	ILMN_1651437	ILMN_1651437	FOXI1
6.93	-0.119	-3	0.00346	0.178422	8.99	0.00346	0	ILMN_1651438	ILMN_1651438	ZFPM1
5.9	0.036	1.01	0.31726	0.860777	1.01	0.31726	0	ILMN_1651445	ILMN_1651445	LIPT1
5.62	0.022	0.87	0.38461	0.892345	0.76	0.38461	0	ILMN_1651447	ILMN_1651447	NA
5.52	-0.032	-1.41	0.16316	0.755743	1.98	0.16316	0	ILMN_1651453	ILMN_1651453	RNF224
5.4	-0.008	-0.43	0.66882	0.957431	0.18	0.66882	0	ILMN_1651456	ILMN_1651456	UTY
5.76	-0.012	-0.45	0.65081	0.954849	0.21	0.65081	0	ILMN_1651457	ILMN_1651457	GPR32
8.35	0.181	1.15	0.25384	0.830874	1.32	0.25384	0	ILMN_1651461	ILMN_1651461	JPT1
5.75	-0.006	-0.25	0.80288	0.97785	0.06	0.80288	0	ILMN_1651464	ILMN_1651464	KDM2B
5.68	-0.009	-0.34	0.73746	0.967994	0.11	0.73746	0	ILMN_1651466	ILMN_1651466	NA
5.65	0	0	0.99943	0.999891	0	0.99943	0	ILMN_1651469	ILMN_1651469	NA
5.52	0.023	1.24	0.21694	0.806327	1.55	0.21694	0	ILMN_1651470	ILMN_1651470	NA
5.58	0.016	0.78	0.43609	0.908626	0.61	0.43609	0	ILMN_1651477	ILMN_1651477	ZCCHC9
6.95	-0.257	-3.53	0.00065	0.079425	12.44	0.00065	0	ILMN_1651478	ILMN_1651478	MEST
5.53	0.008	0.35	0.72568	0.965557	0.12	0.72568	0	ILMN_1651486	ILMN_1651486	COX11
5.7	0.033	1.54	0.12772	0.713599	2.36	0.12772	0	ILMN_1651488	ILMN_1651488	NA
5.74	0.03	0.91	0.36432	0.885127	0.83	0.36432	0	ILMN_1651490	ILMN_1651490	CYP26A1
5.68	0	-0.01	0.99433	0.99899	0	0.99433	0	ILMN_1651492	ILMN_1651492	WNT2B
5.57	0.002	0.09	0.92941	0.992428	0.01	0.92941	0	ILMN_1651495	ILMN_1651495	NA
9.32	-0.119	-1.27	0.20674	0.797249	1.62	0.20674	0	ILMN_1651496	ILMN_1651496	HIST1H2BD
9.27	0.567	2.56	0.012	0.317697	6.56	0.012	0	ILMN_1651498	ILMN_1651498	GADD45G
6.71	0.139	1.06	0.29403	0.850104	1.11	0.29403	0	ILMN_1651499	ILMN_1651499	NA
7.45	-0.021	-0.52	0.60646	0.947018	0.27	0.60646	0	ILMN_1651504	ILMN_1651504	FAM193A
5.69	0	0.02	0.98404	0.996969	0	0.98404	0	ILMN_1651507	ILMN_1651507	PYROXD1
5.67	-0.042	-1.78	0.07754	0.625777	3.18	0.07754	0	ILMN_1651508	ILMN_1651508	NA
7.76	-0.002	-0.02	0.98164	0.996785	0	0.98164	0	ILMN_1651513	ILMN_1651513	SKIV2L2
6.94	-0.107	-1.13	0.2619	0.835105	1.27	0.2619	0	ILMN_1651517	ILMN_1651517	KRT8
5.55	0.003	0.16	0.86937	0.985757	0.03	0.86937	0	ILMN_1651520	ILMN_1651520	NA
5.73	-0.014	-0.43	0.66879	0.957431	0.18	0.66879	0	ILMN_1651532	ILMN_1651532	NA
5.44	-0.037	-1.11	0.27005	0.838688	1.23	0.27005	0	ILMN_1651535	ILMN_1651535	TMEM217
5.45	0.015	0.82	0.41287	0.902666	0.68	0.41287	0	ILMN_1651536	ILMN_1651536	NA
5.97	0.03	0.93	0.35432	0.879046	0.87	0.35432	0	ILMN_1651538	ILMN_1651538	NUMBL
5.45	-0.015	-0.68	0.49609	0.923338	0.47	0.49609	0	ILMN_1651543	ILMN_1651543	LOC440040
5.93	0.054	1.71	0.09104	0.65588	2.92	0.09104	0	ILMN_1651544	ILMN_1651544	HDAC8
5.51	-0.005	-0.22	0.82494	0.981379	0.05	0.82494	0	ILMN_1651547	ILMN_1651547	SEMA3E
5.9	0.006	0.12	0.90083	0.989006	0.02	0.90083	0	ILMN_1651554	ILMN_1651554	RGS5
10.12	0.1	0.85	0.39516	0.897124	0.73	0.39516	0	ILMN_1651557	ILMN_1651557	KDELC2
5.78	0.003	0.08	0.93817	0.992942	0.01	0.93817	0	ILMN_1651563	ILMN_1651563	MYO15B
5.76	0.014	0.46	0.64704	0.954361	0.21	0.64704	0	ILMN_1651565	ILMN_1651565	LINC00452
5.72	0.002	0.09	0.93215	0.992595	0.01	0.93215	0	ILMN_1651568	ILMN_1651568	MUC13
5.67	0	0	0.99862	0.999688	0	0.99862	0	ILMN_1651569	ILMN_1651569	XRCC2
6.1	0.238	2.63	0.01008	0.295739	6.9	0.01008	0	ILMN_1651574	ILMN_1651574	AQP3
5.48	0.009	0.44	0.66246	0.95679	0.19	0.66246	0	ILMN_1651576	ILMN_1651576	NA
5.5	0.019	0.91	0.36465	0.885127	0.83	0.36465	0	ILMN_1651582	ILMN_1651582	NA
5.38	0.004	0.17	0.86441	0.985757	0.03	0.86441	0	ILMN_1651584	ILMN_1651584	NA
5.48	-0.003	-0.12	0.90099	0.989015	0.02	0.90099	0	ILMN_1651588	ILMN_1651588	KRTAP5-6
5.57	-0.046	-2.2	0.03001	0.461304	4.85	0.03001	0	ILMN_1651597	ILMN_1651597	FBXO44
5.58	0.025	0.91	0.36336	0.884737	0.83	0.36336	0	ILMN_1651599	ILMN_1651599	ENTPD2
5.57	-0.005	-0.18	0.85368	0.984948	0.03	0.85368	0	ILMN_1651604	ILMN_1651604	MARK4
5.83	-0.035	-1.5	0.13723	0.725275	2.25	0.13723	0	ILMN_1651606	ILMN_1651606	NA
5.63	-0.024	-0.92	0.35867	0.88121	0.85	0.35867	0	ILMN_1651608	ILMN_1651608	KIAA0825
5.71	-0.002	-0.11	0.91346	0.991019	0.01	0.91346	0	ILMN_1651609	ILMN_1651609	SPRED3
7.47	0.315	2.55	0.01253	0.324276	6.48	0.01253	0	ILMN_1651610	ILMN_1651610	SPRY1
9.4	0.082	1.12	0.26697	0.837844	1.25	0.26697	0	ILMN_1651611	ILMN_1651611	LDLR
5.73	0.006	0.11	0.91659	0.991445	0.01	0.91659	0	ILMN_1651617	ILMN_1651617	CTNNB1
5.78	0.028	1.38	0.17111	0.763532	1.9	0.17111	0	ILMN_1651624	ILMN_1651624	C6orf201
8.01	0.066	0.91	0.36472	0.885127	0.83	0.36472	0	ILMN_1651628	ILMN_1651628	EXOC6
5.81	0.038	1.68	0.09534	0.661706	2.84	0.09534	0	ILMN_1651636	ILMN_1651636	CYP2A13
5.82	-0.02	-0.74	0.46291	0.914777	0.54	0.46291	0	ILMN_1651637	ILMN_1651637	NA
5.48	0.066	2.7	0.00829	0.269346	7.27	0.00829	0	ILMN_1651641	ILMN_1651641	NA
5.85	0.054	2	0.04885	0.546521	3.98	0.04885	0	ILMN_1651642	ILMN_1651642	GPC2
5.6	0.022	0.98	0.32994	0.867804	0.96	0.32994	0	ILMN_1651643	ILMN_1651643	ASB11
5.86	0.008	0.37	0.70963	0.963803	0.14	0.70963	0	ILMN_1651651	ILMN_1651651	LOC442132
5.49	-0.015	-0.61	0.5454	0.937246	0.37	0.5454	0	ILMN_1651652	ILMN_1651652	RTN3
5.67	0.035	1.34	0.18246	0.773943	1.8	0.18246	0	ILMN_1651654	ILMN_1651654	XPO7
5.79	-0.033	-1.13	0.25994	0.833963	1.28	0.25994	0	ILMN_1651657	ILMN_1651657	ADAM33
5.42	0.002	0.1	0.92197	0.99169	0.01	0.92197	0	ILMN_1651660	ILMN_1651660	NA
6.31	-0.009	-0.17	0.86517	0.985757	0.03	0.86517	0	ILMN_1651661	ILMN_1651661	SHC1
5.37	-0.033	-1.55	0.12556	0.709887	2.39	0.12556	0	ILMN_1651662	ILMN_1651662	NA
6	-0.055	-1.24	0.21857	0.806915	1.53	0.21857	0	ILMN_1651664	ILMN_1651664	NA
5.96	-0.004	-0.06	0.95296	0.994403	0	0.95296	0	ILMN_1651666	ILMN_1651666	LRRN4CL
5.5	0.034	1.52	0.13066	0.717116	2.32	0.13066	0	ILMN_1651672	ILMN_1651672	NA
5.66	0.03	1.24	0.21741	0.806402	1.54	0.21741	0	ILMN_1651674	ILMN_1651674	PARP6
5.8	0.022	0.96	0.33725	0.870881	0.93	0.33725	0	ILMN_1651676	ILMN_1651676	NA
13.34	-0.192	-2.98	0.00367	0.183626	8.88	0.00367	0	ILMN_1651680	ILMN_1651680	EEF1A1
5.6	-0.01	-0.39	0.69636	0.962283	0.15	0.69636	0	ILMN_1651681	ILMN_1651681	NA
5.93	0.051	1.66	0.10115	0.670971	2.74	0.10115	0	ILMN_1651684	ILMN_1651684	KIAA0586
5.62	-0.039	-1.7	0.0918	0.657239	2.9	0.0918	0	ILMN_1651690	ILMN_1651690	NA
7.45	0.092	1.77	0.0803	0.632162	3.13	0.0803	0	ILMN_1651692	ILMN_1651692	STK10
5.81	0.027	1.48	0.14292	0.73261	2.18	0.14292	0	ILMN_1651693	ILMN_1651693	GSG1
9.46	-0.027	-0.59	0.55561	0.938448	0.35	0.55561	0	ILMN_1651694	ILMN_1651694	CHCHD2
5.53	-0.025	-1.33	0.18769	0.780535	1.76	0.18769	0	ILMN_1651708	ILMN_1651708	RESP18
5.62	-0.003	-0.1	0.91997	0.991582	0.01	0.91997	0	ILMN_1651710	ILMN_1651710	IQCD
5.56	0	-0.01	0.99129	0.998435	0	0.99129	0	ILMN_1651711	ILMN_1651711	NA
5.85	-0.023	-0.92	0.36165	0.883505	0.84	0.36165	0	ILMN_1651712	ILMN_1651712	RBM11
5.65	-0.015	-0.64	0.52148	0.930659	0.41	0.52148	0	ILMN_1651715	ILMN_1651715	RNF2
5.78	0.014	0.53	0.60053	0.946107	0.28	0.60053	0	ILMN_1651717	ILMN_1651717	ADAMTS20
9.44	0.003	0.05	0.96119	0.995187	0	0.96119	0	ILMN_1651719	ILMN_1651719	MBTPS1
5.37	0.001	0.02	0.98133	0.996785	0	0.98133	0	ILMN_1651727	ILMN_1651727	OOEP
9.31	-0.177	-1.61	0.11053	0.68605	2.6	0.11053	0	ILMN_1651735	ILMN_1651735	TGOLN2
5.88	0.04	1.12	0.26503	0.837731	1.26	0.26503	0	ILMN_1651737	ILMN_1651737	NA
5.76	-0.056	-1.8	0.07428	0.620314	3.26	0.07428	0	ILMN_1651741	ILMN_1651741	ARMCX3
5.91	-0.029	-0.39	0.69376	0.962155	0.16	0.69376	0	ILMN_1651745	ILMN_1651745	TMEM25
5.78	-0.002	-0.07	0.94278	0.993281	0.01	0.94278	0	ILMN_1651752	ILMN_1651752	CXorf21
5.34	-0.001	-0.03	0.97983	0.996731	0	0.97983	0	ILMN_1651758	ILMN_1651758	NA
5.47	-0.001	-0.04	0.96754	0.995686	0	0.96754	0	ILMN_1651760	ILMN_1651760	TYW3
5.63	0.017	0.71	0.4764	0.918592	0.51	0.4764	0	ILMN_1651763	ILMN_1651763	TFDP3
6.99	0.017	0.27	0.78472	0.975551	0.08	0.78472	0	ILMN_1651767	ILMN_1651767	MKL1
6.46	0.043	1	0.3198	0.862546	1	0.3198	0	ILMN_1651769	ILMN_1651769	ZFYVE16
5.52	-0.019	-1.04	0.30133	0.853374	1.08	0.30133	0	ILMN_1651771	ILMN_1651771	RRAGB
6.92	0.109	1.83	0.07036	0.611106	3.35	0.07036	0	ILMN_1651776	ILMN_1651776	FHOD1
5.81	-0.023	-0.86	0.39257	0.896155	0.74	0.39257	0	ILMN_1651787	ILMN_1651787	MSH5
7.67	-0.003	-0.06	0.95619	0.994804	0	0.95619	0	ILMN_1651788	ILMN_1651788	MAP3K11
5.58	0.049	0.64	0.5212	0.930659	0.41	0.5212	0	ILMN_1651789	ILMN_1651789	NA
5.59	0.001	0.08	0.93913	0.992948	0.01	0.93913	0	ILMN_1651792	ILMN_1651792	RORC
10.43	0.223	1.06	0.29179	0.849166	1.12	0.29179	0	ILMN_1651799	ILMN_1651799	SLC38A2
6.1	-0.069	-1.8	0.07533	0.621998	3.23	0.07533	0	ILMN_1651800	ILMN_1651800	GSTM4
5.37	0.026	1.25	0.21539	0.804458	1.56	0.21539	0	ILMN_1651806	ILMN_1651806	TIPARP-AS1
5.41	0.013	0.62	0.53352	0.934333	0.39	0.53352	0	ILMN_1651811	ILMN_1651811	NA
5.64	0.036	1.06	0.28979	0.848597	1.13	0.28979	0	ILMN_1651817	ILMN_1651817	GRIK1
9.02	0.149	1.24	0.2195	0.807315	1.53	0.2195	0	ILMN_1651819	ILMN_1651819	GALNT11
11.93	0.292	3.85	0.00021	0.048428	14.85	0.00021	1	ILMN_1651826	ILMN_1651826	BASP1
7.94	0.137	1.39	0.16673	0.759856	1.94	0.16673	0	ILMN_1651828	ILMN_1651828	CCT3
5.57	0.029	1.36	0.17849	0.770904	1.84	0.17849	0	ILMN_1651830	ILMN_1651830	NA
10.9	-0.11	-1.03	0.30642	0.855374	1.06	0.30642	0	ILMN_1651832	ILMN_1651832	EHD1
5.41	0.002	0.1	0.92444	0.991936	0.01	0.92444	0	ILMN_1651838	ILMN_1651838	RND1
6.04	-0.051	-1.24	0.21776	0.806495	1.54	0.21776	0	ILMN_1651843	ILMN_1651843	CHTF8
5.59	0.014	0.63	0.53098	0.933796	0.4	0.53098	0	ILMN_1651846	ILMN_1651846	EML6
5.44	-0.013	-0.65	0.52018	0.930635	0.42	0.52018	0	ILMN_1651848	ILMN_1651848	ITSN1
5.9	0.16	1.9	0.06103	0.587939	3.59	0.06103	0	ILMN_1651849	ILMN_1651849	SLC1A6
13.57	-0.024	-0.58	0.56337	0.940114	0.34	0.56337	0	ILMN_1651850	ILMN_1651850	RPS16
5.51	-0.009	-0.48	0.63364	0.951684	0.23	0.63364	0	ILMN_1651863	ILMN_1651863	NA
5.68	-0.043	-1.77	0.07946	0.629425	3.14	0.07946	0	ILMN_1651865	ILMN_1651865	NA
7.7	-0.173	-3.57	0.00056	0.077231	12.76	0.00056	0	ILMN_1651872	ILMN_1651872	UBIAD1
5.67	-0.016	-0.51	0.60832	0.947322	0.26	0.60832	0	ILMN_1651878	ILMN_1651878	EVC
11.97	-0.047	-0.43	0.66833	0.957392	0.18	0.66833	0	ILMN_1651899	ILMN_1651899	RPL19
5.65	0.002	0.06	0.95312	0.994403	0	0.95312	0	ILMN_1651900	ILMN_1651900	KCNA4
6.28	-0.111	-2.35	0.02064	0.398313	5.54	0.02064	0	ILMN_1651902	ILMN_1651902	RASL11A
5.7	-0.004	-0.19	0.84985	0.984756	0.04	0.84985	0	ILMN_1651905	ILMN_1651905	NA
5.6	0.008	0.33	0.74321	0.968845	0.11	0.74321	0	ILMN_1651913	ILMN_1651913	NA
6.06	0.031	1.17	0.24677	0.826811	1.36	0.24677	0	ILMN_1651915	ILMN_1651915	NA
5.51	-0.038	-1.79	0.07713	0.625324	3.19	0.07713	0	ILMN_1651916	ILMN_1651916	OCLN
7.17	0.144	4.03	0.00011	0.034564	16.27	0.00011	1	ILMN_1651936	ILMN_1651936	KMT5A
5.44	-0.055	-2.34	0.02138	0.402347	5.48	0.02138	0	ILMN_1651938	ILMN_1651938	NA
5.39	0.006	0.29	0.77241	0.974192	0.08	0.77241	0	ILMN_1651940	ILMN_1651940	OR6C76
9.08	0.001	0.01	0.99417	0.998987	0	0.99417	0	ILMN_1651942	ILMN_1651942	CDC25B
5.83	-0.005	-0.14	0.88814	0.987361	0.02	0.88814	0	ILMN_1651943	ILMN_1651943	ANK3
5.63	-0.012	-0.44	0.66025	0.956724	0.19	0.66025	0	ILMN_1651944	ILMN_1651944	NA
6.54	-0.006	-0.12	0.90358	0.989641	0.01	0.90358	0	ILMN_1651949	ILMN_1651949	SCYL3
7.42	-0.119	-1.27	0.20682	0.797249	1.62	0.20682	0	ILMN_1651950	ILMN_1651950	TPST1
10.25	-0.276	-2.66	0.00908	0.281222	7.1	0.00908	0	ILMN_1651958	ILMN_1651958	MGP
6.59	-0.065	-1.5	0.13778	0.725775	2.24	0.13778	0	ILMN_1651964	ILMN_1651964	ABCC5
5.65	-0.004	-0.18	0.86139	0.985443	0.03	0.86139	0	ILMN_1651966	ILMN_1651966	FGFR3
5.69	-0.021	-0.81	0.41913	0.904324	0.66	0.41913	0	ILMN_1651967	ILMN_1651967	TP53I3
5.59	-0.004	-0.18	0.86126	0.985443	0.03	0.86126	0	ILMN_1651973	ILMN_1651973	NA
5.65	-0.022	-0.95	0.34215	0.872726	0.91	0.34215	0	ILMN_1651980	ILMN_1651980	GOLGA6L1
5.73	0.023	0.91	0.36453	0.885127	0.83	0.36453	0	ILMN_1651984	ILMN_1651984	NA
7.31	0.049	0.68	0.49695	0.923434	0.47	0.49695	0	ILMN_1651987	ILMN_1651987	CCDC167
8.5	0.233	1.93	0.05616	0.574407	3.74	0.05616	0	ILMN_1652000	ILMN_1652000	NA
6.58	0.035	0.3	0.76297	0.972004	0.09	0.76297	0	ILMN_1652003	ILMN_1652003	NA
5.67	0.046	1.93	0.0561	0.574407	3.74	0.0561	0	ILMN_1652006	ILMN_1652006	SMC1A
6.36	-0.103	-1.95	0.05374	0.564715	3.82	0.05374	0	ILMN_1652008	ILMN_1652008	KNSTRN
5.81	-0.001	-0.06	0.95175	0.994372	0	0.95175	0	ILMN_1652014	ILMN_1652014	TGM7
5.71	-0.012	-0.52	0.60581	0.946912	0.27	0.60581	0	ILMN_1652015	ILMN_1652015	LINC00889
5.77	0.07	2.42	0.01739	0.371238	5.86	0.01739	0	ILMN_1652017	ILMN_1652017	PPEF1
5.73	0.004	0.16	0.87421	0.986214	0.03	0.87421	0	ILMN_1652022	ILMN_1652022	DHX57
5.49	-0.022	-1.12	0.26597	0.837731	1.25	0.26597	0	ILMN_1652023	ILMN_1652023	AGFG2
6.62	-0.026	-0.66	0.51231	0.92897	0.43	0.51231	0	ILMN_1652024	ILMN_1652024	CSNK1G3
6.46	0.086	1.56	0.12285	0.705256	2.42	0.12285	0	ILMN_1652027	ILMN_1652027	GABBR1
5.82	0.004	0.15	0.88177	0.986923	0.02	0.88177	0	ILMN_1652032	ILMN_1652032	NA
5.63	-0.014	-0.66	0.51247	0.92897	0.43	0.51247	0	ILMN_1652037	ILMN_1652037	UPP2
7.45	0.102	1.26	0.20914	0.799332	1.6	0.20914	0	ILMN_1652040	ILMN_1652040	KCTD2
5.53	-0.006	-0.26	0.79216	0.976408	0.07	0.79216	0	ILMN_1652045	ILMN_1652045	C1orf147
5.49	-0.021	-1.03	0.30392	0.854388	1.07	0.30392	0	ILMN_1652056	ILMN_1652056	TTN
