probe	pvalue	adj.pvalue	symbol	entrez	group
213598_at	0.00038	0.113033	NA	NA	GSE14722_PEvC
203833_s_at	0.00043	0.123019	TGOLN2	10618	GSE14722_PEvC
201041_s_at	0.00044	0.123019	DUSP1	1843	GSE14722_PEvC
206570_s_at	0.00044	0.123019	PSG11	5680	GSE14722_PEvC
210665_at	0.00045	0.123019	TFPI	7035	GSE14722_PEvC
205977_s_at	0.00046	0.123019	EPHA1	2041	GSE14722_PEvC
218816_at	0.00046	0.123019	LRRC1	55227	GSE14722_PEvC
213843_x_at	0.00046	0.123019	SLC6A8	6535	GSE14722_PEvC
221989_at	0.00048	0.124935	RPL10 /// SNORA70	NA	GSE14722_PEvC
206519_x_at	0.00054	0.138221	SIGLEC6	946	GSE14722_PEvC
203980_at	6.00E-04	0.1495	FABP4	2167	GSE14722_PEvC
221605_s_at	6.00E-04	0.1495	PIPOX	51268	GSE14722_PEvC
221571_at	6.00E-04	0.1495	TRAF3	7187	GSE14722_PEvC
207790_at	0.00061	0.1495	LRRC1	55227	GSE14722_PEvC
203722_at	0.00062	0.149699	ALDH4A1	8659	GSE14722_PEvC
218162_at	0.00067	0.157907	OLFML3	56944	GSE14722_PEvC
210854_x_at	0.00068	0.157907	SLC6A8	6535	GSE14722_PEvC
218717_s_at	0.00069	0.157907	LEPREL1	NA	GSE14722_PEvC
212327_at	0.00069	0.157907	LIMCH1	22998	GSE14722_PEvC
200653_s_at	7.00E-04	0.158092	CALM1 /// CALM2 /// CALM3	NA	GSE14722_PEvC
205308_at	0.00071	0.158092	ZC2HC1A	51101	GSE14722_PEvC
209563_x_at	0.00072	0.158092	CALM1 /// CALM2 /// CALM3	NA	GSE14722_PEvC
213005_s_at	0.00075	0.160062	KANK1	23189	GSE14722_PEvC
214397_at	0.00075	0.160062	MBD2	8932	GSE14722_PEvC
209122_at	0.00076	0.160062	PLIN2	123	GSE14722_PEvC
204391_x_at	0.00076	0.160062	TRIM24	8805	GSE14722_PEvC
201044_x_at	0.00079	0.163018	DUSP1	1843	GSE14722_PEvC
208934_s_at	0.00079	0.163018	LGALS8	3964	GSE14722_PEvC
204637_at	0.00085	0.171651	CGA	1081	GSE14722_PEvC
209682_at	0.00086	0.171651	CBLB	868	GSE14722_PEvC
209581_at	0.00086	0.171651	PLA2G16	11145	GSE14722_PEvC
205769_at	0.00088	0.173073	SLC27A2	11001	GSE14722_PEvC
44783_s_at	0.00095	0.179272	HEY1	23462	GSE14722_PEvC
212873_at	0.00095	0.179272	HMHA1	NA	GSE14722_PEvC
202255_s_at	0.00095	0.179272	SIPA1L1	26037	GSE14722_PEvC
210425_x_at	0.00096	0.179272	GOLGA8A /// GOLGA8B /// LOC101930583	NA	GSE14722_PEvC
214657_s_at	0.00096	0.179272	MIR612 /// NEAT1	NA	GSE14722_PEvC
206557_at	0.00098	0.180721	ZNF702P	79986	GSE14722_PEvC
215090_x_at	0.00099	0.180721	LOC440434	440434	GSE14722_PEvC
213702_x_at	0.00101	0.18264	ASAH1	427	GSE14722_PEvC
204328_at	0.00102	0.18264	TMC6	11322	GSE14722_PEvC
220456_at	0.00103	0.18317	SPTLC3	55304	GSE14722_PEvC
220794_at	0.00104	0.18317	GREM2	64388	GSE14722_PEvC
218345_at	0.00106	0.185484	TMEM176A	55365	GSE14722_PEvC
210896_s_at	0.00108	0.186026	ASPH	444	GSE14722_PEvC
208779_x_at	0.00109	0.186621	DDR1 /// MIR4640	NA	GSE14722_PEvC
212325_at	0.00119	0.199941	LIMCH1	22998	GSE14722_PEvC
202308_at	0.00119	0.199941	SREBF1	6720	GSE14722_PEvC
204981_at	0.00121	0.201405	SLC22A18	5002	GSE14722_PEvC
203086_at	0.00123	0.203549	KIF2A	3796	GSE14722_PEvC
205891_at	0.00126	0.205693	ADORA2B	136	GSE14722_PEvC
219013_at	0.00127	0.20584	GALNT11	63917	GSE14722_PEvC
209541_at	0.00129	0.205919	IGF1	3479	GSE14722_PEvC
215528_at	0.00129	0.205919	NA	NA	GSE14722_PEvC
203575_at	0.00137	0.214823	CSNK2A2	1459	GSE14722_PEvC
201836_s_at	0.00137	0.214823	SUPT7L	9913	GSE14722_PEvC
213790_at	0.0014	0.21691	ADAM12	8038	GSE14722_PEvC
220266_s_at	0.00147	0.225646	KLF4	9314	GSE14722_PEvC
200827_at	0.00152	0.231817	PLOD1	5351	GSE14722_PEvC
203592_s_at	0.00157	0.237807	FSTL3	10272	GSE14722_PEvC
218186_at	0.00162	0.240675	RAB25	57111	GSE14722_PEvC
203446_s_at	0.00164	0.240675	OCRL	4952	GSE14722_PEvC
202305_s_at	0.00165	0.240675	FEZ2	9637	GSE14722_PEvC
202018_s_at	0.00166	0.240675	LTF	4057	GSE14722_PEvC
216272_x_at	0.00169	0.240675	SYDE1	85360	GSE14722_PEvC
203925_at	0.0017	0.240675	GCLM	2730	GSE14722_PEvC
202967_at	0.0017	0.240675	GSTA4	2941	GSE14722_PEvC
214279_s_at	0.0017	0.240675	NDRG2	57447	GSE14722_PEvC
218850_s_at	0.00171	0.240675	LIMD1	8994	GSE14722_PEvC
204755_x_at	0.00178	0.248787	HLF	3131	GSE14722_PEvC
214268_s_at	0.00182	0.25308	MTMR4	9110	GSE14722_PEvC
203548_s_at	0.00186	0.254601	LPL	4023	GSE14722_PEvC
200632_s_at	0.00186	0.254601	NDRG1	10397	GSE14722_PEvC
214455_at	0.00188	0.254601	HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI	NA	GSE14722_PEvC
214107_x_at	0.00189	0.254601	LOC440434	440434	GSE14722_PEvC
201193_at	0.00192	0.255516	IDH1	3417	GSE14722_PEvC
201473_at	0.00192	0.255516	JUNB	3726	GSE14722_PEvC
210248_at	0.00197	0.257794	WNT7A	7476	GSE14722_PEvC
202952_s_at	0.00198	0.257794	ADAM12	8038	GSE14722_PEvC
204309_at	0.00199	0.257794	CYP11A1	1583	GSE14722_PEvC
208096_s_at	0.002	0.257794	COL21A1	81578	GSE14722_PEvC
212573_at	0.00209	0.266199	ENDOD1	23052	GSE14722_PEvC
218384_at	0.0021	0.266199	CARHSP1	23589	GSE14722_PEvC
205618_at	0.00211	0.266199	PRRG1	5638	GSE14722_PEvC
200642_at	0.00212	0.266199	SOD1	6647	GSE14722_PEvC
204105_s_at	0.00216	0.266199	NRCAM	4897	GSE14722_PEvC
204304_s_at	0.00216	0.266199	PROM1	8842	GSE14722_PEvC
203549_s_at	0.00218	0.266199	LPL	4023	GSE14722_PEvC
203123_s_at	0.00219	0.266199	SLC11A2	4891	GSE14722_PEvC
203031_s_at	0.00219	0.266199	UROS	7390	GSE14722_PEvC
210214_s_at	0.00227	0.273364	BMPR2	659	GSE14722_PEvC
40016_g_at	0.00229	0.273795	MAST4	375449	GSE14722_PEvC
219038_at	0.00231	0.273795	MORC4	79710	GSE14722_PEvC
200743_s_at	0.00232	0.273795	TPP1	1200	GSE14722_PEvC
203741_s_at	0.00238	0.2795	ADCY7	113	GSE14722_PEvC
201810_s_at	0.00239	0.2795	SH3BP5	9467	GSE14722_PEvC
208106_x_at	0.00243	0.282137	PSG6	5675	GSE14722_PEvC
201310_s_at	0.00249	0.286678	NREP	9315	GSE14722_PEvC
216041_x_at	0.00253	0.290326	GRN	2896	GSE14722_PEvC
219434_at	0.00257	0.290915	TREM1	54210	GSE14722_PEvC
203786_s_at	0.00258	0.290915	TPD52L1	7164	GSE14722_PEvC
210316_at	0.00259	0.290915	FLT4	2324	GSE14722_PEvC
218019_s_at	0.00261	0.290915	PDXK	8566	GSE14722_PEvC
210980_s_at	0.00264	0.290915	ASAH1	427	GSE14722_PEvC
48580_at	0.00265	0.290915	CXXC1	30827	GSE14722_PEvC
202218_s_at	0.00265	0.290915	FADS2	9415	GSE14722_PEvC
212277_at	0.00272	0.296903	MTMR4	9110	GSE14722_PEvC
221210_s_at	0.00282	0.305851	NPL	80896	GSE14722_PEvC
209487_at	0.00284	0.305851	RBPMS	11030	GSE14722_PEvC
218918_at	0.00288	0.307435	MAN1C1	57134	GSE14722_PEvC
203391_at	0.00289	0.307435	FKBP2	2286	GSE14722_PEvC
205911_at	0.00294	0.311643	PTH1R	5745	GSE14722_PEvC
209506_s_at	0.00296	0.311643	NR2F1 /// NR2F2	NA	GSE14722_PEvC
201266_at	0.00299	0.312742	TXNRD1	7296	GSE14722_PEvC
209086_x_at	0.00307	0.319482	MCAM /// MIR6756	NA	GSE14722_PEvC
202392_s_at	0.00313	0.32258	MIR7109 /// PISD	NA	GSE14722_PEvC
201811_x_at	0.00313	0.32258	SH3BP5	9467	GSE14722_PEvC
202744_at	0.00318	0.323663	SLC20A2	6575	GSE14722_PEvC
219424_at	0.00321	0.323663	EBI3	10148	GSE14722_PEvC
201250_s_at	0.00321	0.323663	SLC2A1	6513	GSE14722_PEvC
203394_s_at	0.00322	0.323663	HES1	3280	GSE14722_PEvC
209825_s_at	0.00323	0.323663	MIR3658 /// UCK2	NA	GSE14722_PEvC
218507_at	0.00333	0.331394	HILPDA	29923	GSE14722_PEvC
204482_at	0.00335	0.331698	CLDN5	7122	GSE14722_PEvC
212242_at	0.00338	0.332082	TUBA4A	7277	GSE14722_PEvC
212093_s_at	0.00339	0.332082	MTUS1	57509	GSE14722_PEvC
205498_at	0.00346	0.336943	GHR	2690	GSE14722_PEvC
221135_s_at	0.00349	0.338803	ASTE1	28990	GSE14722_PEvC
208824_x_at	0.00361	0.347441	CDK16	5127	GSE14722_PEvC
212792_at	0.00362	0.347441	DPY19L1	23333	GSE14722_PEvC
203695_s_at	0.00367	0.349861	DFNA5	1687	GSE14722_PEvC
208962_s_at	0.00368	0.349861	FADS1 /// MIR1908	NA	GSE14722_PEvC
207076_s_at	0.00373	0.351817	ASS1	445	GSE14722_PEvC
205768_s_at	0.00374	0.351817	SLC27A2	11001	GSE14722_PEvC
214433_s_at	0.00379	0.354603	SELENBP1	8991	GSE14722_PEvC
47069_at	0.00382	0.354748	PRR5	55615	GSE14722_PEvC
218826_at	0.00384	0.354748	SLC35F2	54733	GSE14722_PEvC
200678_x_at	0.00385	0.354748	GRN	2896	GSE14722_PEvC
200767_s_at	0.0039	0.357744	FAM120A	23196	GSE14722_PEvC
203960_s_at	0.00394	0.35941	HSPB11	51668	GSE14722_PEvC
221841_s_at	0.004	0.363271	KLF4	9314	GSE14722_PEvC
201753_s_at	0.00408	0.368017	ADD3	120	GSE14722_PEvC
208978_at	0.00415	0.372965	CRIP2	1397	GSE14722_PEvC
206413_s_at	0.00417	0.372965	TCL1B	9623	GSE14722_PEvC
213564_x_at	0.0042	0.373823	LDHB	3945	GSE14722_PEvC
211984_at	0.0043	0.38035	CALM1 /// CALM2 /// CALM3	NA	GSE14722_PEvC
216840_s_at	0.0044	0.38806	LAMA2	3908	GSE14722_PEvC
205109_s_at	0.00443	0.388434	ARHGEF4 /// LOC101930241	NA	GSE14722_PEvC
221041_s_at	0.00448	0.390757	SLC17A5	26503	GSE14722_PEvC
212094_at	0.00459	0.398336	PEG10	23089	GSE14722_PEvC
213933_at	0.00461	0.398336	PTGER3	5733	GSE14722_PEvC
218839_at	0.00467	0.400553	HEY1	23462	GSE14722_PEvC
219702_at	0.00468	0.400553	PLAC1	10761	GSE14722_PEvC
219710_at	0.00477	0.406918	SH3TC2	79628	GSE14722_PEvC
213902_at	0.00491	0.415033	ASAH1	427	GSE14722_PEvC
207223_s_at	0.00492	0.415033	PTBP3	9991	GSE14722_PEvC
207661_s_at	0.00494	0.415033	SH3PXD2A	9644	GSE14722_PEvC
218972_at	0.00497	0.415885	TTC17	55761	GSE14722_PEvC
208336_s_at	0.00501	0.416869	TECR	9524	GSE14722_PEvC
212266_s_at	0.00503	0.416869	SRSF5	6430	GSE14722_PEvC
200770_s_at	0.0051	0.41933	LAMC1	3915	GSE14722_PEvC
221958_s_at	0.0051	0.41933	WLS	79971	GSE14722_PEvC
213243_at	0.00513	0.41933	VPS13B	157680	GSE14722_PEvC
213869_x_at	0.0052	0.420959	THY1	7070	GSE14722_PEvC
210624_s_at	0.00521	0.420959	ILVBL	10994	GSE14722_PEvC
205093_at	0.00521	0.420959	PLEKHA6	22874	GSE14722_PEvC
204021_s_at	0.00526	0.423161	PURA	5813	GSE14722_PEvC
204753_s_at	0.00532	0.425477	HLF	3131	GSE14722_PEvC
201487_at	0.00539	0.426528	CTSC	1075	GSE14722_PEvC
212311_at	0.00539	0.426528	SEL1L3	23231	GSE14722_PEvC
221028_s_at	0.0054	0.426528	GFOD2	81577	GSE14722_PEvC
209436_at	0.0055	0.430988	SPON1	10418	GSE14722_PEvC
204285_s_at	0.00553	0.430988	PMAIP1	5366	GSE14722_PEvC
204955_at	0.00553	0.430988	SRPX	8406	GSE14722_PEvC
220191_at	0.00557	0.430988	GKN1	56287	GSE14722_PEvC
201015_s_at	0.00561	0.430988	JUP	3728	GSE14722_PEvC
206363_at	0.00562	0.430988	MAF	4094	GSE14722_PEvC
209550_at	0.00562	0.430988	NDN	4692	GSE14722_PEvC
215716_s_at	0.00568	0.433748	ATP2B1	490	GSE14722_PEvC
203518_at	0.00575	0.436807	LYST	1130	GSE14722_PEvC
206997_s_at	0.00579	0.436807	HS6ST1	9394	GSE14722_PEvC
214196_s_at	0.00579	0.436807	TPP1	1200	GSE14722_PEvC
203225_s_at	0.00583	0.437894	RFK	55312	GSE14722_PEvC
213688_at	0.00594	0.444285	CALM1 /// CALM2 /// CALM3	NA	GSE14722_PEvC
201309_x_at	0.006	0.446618	NREP	9315	GSE14722_PEvC
201438_at	0.0061	0.451628	COL6A3	1293	GSE14722_PEvC
203287_at	0.00613	0.451628	LAD1	3898	GSE14722_PEvC
210517_s_at	0.00614	0.451628	AKAP12	9590	GSE14722_PEvC
209282_at	0.00616	0.451838	PRKD2	25865	GSE14722_PEvC
218549_s_at	0.00622	0.454177	RMDN1	51115	GSE14722_PEvC
209803_s_at	0.00631	0.459058	PHLDA2	7262	GSE14722_PEvC
213617_s_at	0.00634	0.459391	TPGS2	25941	GSE14722_PEvC
203404_at	0.00639	0.460451	ARMCX2	9823	GSE14722_PEvC
204032_at	0.00641	0.460451	BCAR3	8412	GSE14722_PEvC
207761_s_at	0.0065	0.464938	METTL7A	25840	GSE14722_PEvC
208813_at	0.00654	0.46604	GOT1	2805	GSE14722_PEvC
212383_at	0.00661	0.469333	ATP6V0A1	535	GSE14722_PEvC
212055_at	0.00675	0.477784	TPGS2	25941	GSE14722_PEvC
203305_at	0.00679	0.478139	F13A1	2162	GSE14722_PEvC
215794_x_at	0.00683	0.478139	GLUD2	2747	GSE14722_PEvC
209920_at	0.00684	0.478139	BMPR2	659	GSE14722_PEvC
204872_at	0.00688	0.478213	TLE4	7091	GSE14722_PEvC
213428_s_at	0.00689	0.478213	COL6A1	1291	GSE14722_PEvC
213448_at	0.00692	0.478213	NA	NA	GSE14722_PEvC
201844_s_at	0.00698	0.480866	RYBP	23429	GSE14722_PEvC
213880_at	0.00713	0.489188	LGR5	8549	GSE14722_PEvC
210818_s_at	0.00718	0.48972	BACH1 /// GRIK1-AS2	NA	GSE14722_PEvC
209615_s_at	0.00722	0.48972	PAK1	5058	GSE14722_PEvC
48531_at	0.00723	0.48972	TNIP2	79155	GSE14722_PEvC
209146_at	0.00724	0.48972	MSMO1	6307	GSE14722_PEvC
200783_s_at	0.00728	0.490408	STMN1	3925	GSE14722_PEvC
221530_s_at	0.00732	0.49157	BHLHE41	79365	GSE14722_PEvC
212962_at	0.00751	0.499836	SYDE1	85360	GSE14722_PEvC
216197_at	0.00751	0.499836	NA	NA	GSE14722_PEvC
221589_s_at	0.0076	0.499836	ALDH6A1	4329	GSE14722_PEvC
201911_s_at	0.0076	0.499836	FARP1	10160	GSE14722_PEvC
200742_s_at	0.0076	0.499836	TPP1	1200	GSE14722_PEvC
209603_at	0.00762	0.499836	GATA3	2625	GSE14722_PEvC
200998_s_at	0.00765	0.499836	CKAP4	10970	GSE14722_PEvC
213519_s_at	0.00766	0.499836	LAMA2	3908	GSE14722_PEvC
207279_s_at	0.00769	0.499979	NEBL	10529	GSE14722_PEvC
205141_at	0.00786	0.507254	ANG	283	GSE14722_PEvC
206210_s_at	0.00786	0.507254	CETP	1071	GSE14722_PEvC
219263_at	0.00791	0.508343	RNF128	79589	GSE14722_PEvC
208959_s_at	0.00804	0.514967	ERP44	23071	GSE14722_PEvC
209392_at	0.00807	0.51542	ENPP2	5168	GSE14722_PEvC
221898_at	0.00813	0.516332	PDPN	10630	GSE14722_PEvC
204718_at	0.00815	0.516332	EPHB6	2051	GSE14722_PEvC
207007_at	0.00817	0.516332	NR1I3	9970	GSE14722_PEvC
210275_s_at	0.00835	0.525785	ZFAND5	7763	GSE14722_PEvC
205236_x_at	0.0084	0.527467	SOD3	6649	GSE14722_PEvC
212190_at	0.00846	0.527768	SERPINE2	5270	GSE14722_PEvC
202965_s_at	0.00847	0.527768	CAPN6	827	GSE14722_PEvC
211284_s_at	0.00851	0.527768	GRN	2896	GSE14722_PEvC
205234_at	0.00859	0.527768	SLC16A4	9122	GSE14722_PEvC
203125_x_at	0.00862	0.527768	SLC11A2	4891	GSE14722_PEvC
218096_at	0.00863	0.527768	AGPAT5	55326	GSE14722_PEvC
212192_at	0.00866	0.527768	KCTD12	115207	GSE14722_PEvC
206453_s_at	0.00867	0.527768	NDRG2	57447	GSE14722_PEvC
201432_at	0.0087	0.527768	CAT	847	GSE14722_PEvC
204364_s_at	0.00872	0.527768	REEP1	65055	GSE14722_PEvC
202148_s_at	0.00873	0.527768	PYCR1	5831	GSE14722_PEvC
203085_s_at	0.00883	0.53206	TGFB1	7040	GSE14722_PEvC
209650_s_at	0.00887	0.53206	TBC1D22A	25771	GSE14722_PEvC
210387_at	0.00888	0.53206	HIST1H2BG /// HIST1H2BJ	NA	GSE14722_PEvC
210958_s_at	0.00902	0.538103	MAST4	375449	GSE14722_PEvC
201030_x_at	0.00906	0.538103	LDHB	3945	GSE14722_PEvC
205990_s_at	0.00907	0.538103	WNT5A	7474	GSE14722_PEvC
203124_s_at	0.00924	0.546124	SLC11A2	4891	GSE14722_PEvC
220547_s_at	0.00935	0.549438	FAM35A	54537	GSE14722_PEvC
201920_at	0.00935	0.549438	SLC20A1	6574	GSE14722_PEvC
209529_at	0.00945	0.553277	PPAP2C	NA	GSE14722_PEvC
210664_s_at	0.00958	0.555693	TFPI	7035	GSE14722_PEvC
212930_at	0.00963	0.555693	ATP2B1	490	GSE14722_PEvC
203588_s_at	0.00965	0.555693	TFDP2	7029	GSE14722_PEvC
203178_at	0.00966	0.555693	GATM	2628	GSE14722_PEvC
215071_s_at	0.00967	0.555693	HIST1H2AC	8334	GSE14722_PEvC
218962_s_at	0.00967	0.555693	TMEM168	64418	GSE14722_PEvC
203298_s_at	0.00971	0.556173	JARID2	3720	GSE14722_PEvC
209183_s_at	0.00987	0.563259	C10orf10	11067	GSE14722_PEvC
208621_s_at	0.0099	0.563311	EZR	7430	GSE14722_PEvC
201454_s_at	0.00994	0.564067	NPEPPS	9520	GSE14722_PEvC
211340_s_at	0.01001	0.566339	MCAM /// MIR6756	NA	GSE14722_PEvC
219607_s_at	0.01016	0.572759	MS4A4A	51338	GSE14722_PEvC
213301_x_at	0.01035	0.581925	TRIM24	8805	GSE14722_PEvC
209735_at	0.01046	0.586279	ABCG2	9429	GSE14722_PEvC
214958_s_at	0.01049	0.586279	TMC6	11322	GSE14722_PEvC
216547_at	0.01057	0.588625	RP4-710M16.1	NA	GSE14722_PEvC
217871_s_at	0.01066	0.590659	MIF	4282	GSE14722_PEvC
208921_s_at	0.01067	0.590659	SRI	6717	GSE14722_PEvC
212448_at	0.01077	0.592334	NEDD4L	23327	GSE14722_PEvC
212098_at	0.01078	0.592334	MGAT5	4249	GSE14722_PEvC
213348_at	0.0108	0.592334	CDKN1C	1028	GSE14722_PEvC
202974_at	0.01093	0.598057	MPP1	4354	GSE14722_PEvC
210201_x_at	0.01106	0.602382	BIN1	274	GSE14722_PEvC
211626_x_at	0.01108	0.602382	ERG	2078	GSE14722_PEvC
51158_at	0.01118	0.606056	FAM174B	400451	GSE14722_PEvC
214620_x_at	0.01125	0.606558	PAM	5066	GSE14722_PEvC
204047_s_at	0.01125	0.606558	PHACTR2	9749	GSE14722_PEvC
209498_at	0.01135	0.609857	CEACAM1	634	GSE14722_PEvC
201923_at	0.01164	0.623588	PRDX4	10549	GSE14722_PEvC
212739_s_at	0.01179	0.63	NME4	4833	GSE14722_PEvC
202219_at	0.01186	0.631691	SLC6A8	6535	GSE14722_PEvC
211985_s_at	0.0119	0.631878	CALM1 /// CALM2 /// CALM3	NA	GSE14722_PEvC
218778_x_at	0.01205	0.631897	EPS8L1	54869	GSE14722_PEvC
209440_at	0.01207	0.631897	PRPS1	5631	GSE14722_PEvC
219228_at	0.01207	0.631897	ZNF331	55422	GSE14722_PEvC
206000_at	0.01212	0.631897	MEP1A	4224	GSE14722_PEvC
202506_at	0.01213	0.631897	SSFA2	6744	GSE14722_PEvC
204765_at	0.0122	0.631897	ARHGEF5	7984	GSE14722_PEvC
205564_at	0.01221	0.631897	PAGE4	9506	GSE14722_PEvC
201984_s_at	0.01226	0.631897	EGFR	1956	GSE14722_PEvC
216264_s_at	0.01227	0.631897	LAMB2	3913	GSE14722_PEvC
212365_at	0.01231	0.631897	MYO1B	4430	GSE14722_PEvC
201843_s_at	0.01234	0.631897	EFEMP1	2202	GSE14722_PEvC
205116_at	0.01245	0.631897	LAMA2	3908	GSE14722_PEvC
218021_at	0.0125	0.631897	DHRS4 /// DHRS4L2	NA	GSE14722_PEvC
205866_at	0.01255	0.631897	FCN3	8547	GSE14722_PEvC
201875_s_at	0.01255	0.631897	MPZL1	9019	GSE14722_PEvC
218686_s_at	0.01255	0.631897	RHBDF1	64285	GSE14722_PEvC
201910_at	0.01258	0.631897	FARP1	10160	GSE14722_PEvC
205524_s_at	0.0126	0.631897	HAPLN1	1404	GSE14722_PEvC
203878_s_at	0.0126	0.631897	MMP11	4320	GSE14722_PEvC
203253_s_at	0.01261	0.631897	PPIP5K2	23262	GSE14722_PEvC
206181_at	0.01262	0.631897	SLAMF1	6504	GSE14722_PEvC
220187_at	0.01273	0.635686	STEAP4	79689	GSE14722_PEvC
219369_s_at	0.01287	0.639659	OTUB2	78990	GSE14722_PEvC
203657_s_at	0.01288	0.639659	CTSF	8722	GSE14722_PEvC
221539_at	0.01293	0.640352	EIF4EBP1	1978	GSE14722_PEvC
218928_s_at	0.01301	0.640791	SLC37A1	54020	GSE14722_PEvC
201131_s_at	0.01308	0.640791	CDH1	999	GSE14722_PEvC
205865_at	0.01309	0.640791	ARID3A	1820	GSE14722_PEvC
221561_at	0.01311	0.640791	SOAT1	6646	GSE14722_PEvC
215717_s_at	0.01313	0.640791	FBN2	2201	GSE14722_PEvC
212605_s_at	0.01317	0.640791	NUDT3	11165	GSE14722_PEvC
203625_x_at	0.01327	0.640791	SKP2	6502	GSE14722_PEvC
221796_at	0.0133	0.640791	NTRK2	4915	GSE14722_PEvC
33778_at	0.0133	0.640791	TBC1D22A	25771	GSE14722_PEvC
200655_s_at	0.01332	0.640791	CALM1 /// CALM2 /// CALM3	NA	GSE14722_PEvC
209189_at	0.01332	0.640791	FOS	2353	GSE14722_PEvC
