probe	pvalue	adj.pvalue	symbol	entrez	group
8066074	0.00051	0.198406	DSN1 // DSN1 // DSN1 // DSN1 // DSN1	NA	GSE24129_PEvC
8131069	0.00051	0.198406	GPER1 // GPER1 // GPER1	NA	GSE24129_PEvC
8121794	0.00051	0.198406	SMPDL3A // SMPDL3A	NA	GSE24129_PEvC
7933772	0.00054	0.202415	ANK3 // ANK3 // ANK3 // ANK3	NA	GSE24129_PEvC
8064277	0.00054	0.202415	MYT1	4661	GSE24129_PEvC
7927389	0.00057	0.208665	MAPK8 // MAPK8 // MAPK8 // MAPK8 // MAPK8	NA	GSE24129_PEvC
8146285	0.00058	0.210222	HGSNAT	138050	GSE24129_PEvC
8024518	6.00E-04	0.211095	ZNF555 // ZNF555	NA	GSE24129_PEvC
8177628	0.00062	0.211374	CCDC125	202243	GSE24129_PEvC
8107005	0.00063	0.211374	CAST // CAST // CAST // CAST // CAST // CAST	NA	GSE24129_PEvC
8097586	0.00065	0.211374	GAB1 // GAB1	NA	GSE24129_PEvC
7991542	0.00065	0.211374	SPATA41 // SPATA41	NA	GSE24129_PEvC
8127087	0.00066	0.211374	GSTA3	2940	GSE24129_PEvC
8092392	0.00067	0.211374	KLHL6	89857	GSE24129_PEvC
8150249	0.00068	0.211374	ADRB3	155	GSE24129_PEvC
8036436	0.00068	0.211374	ZNF607 // ZNF607	NA	GSE24129_PEvC
7929958	0.00069	0.211374	BTRC // BTRC // BTRC	NA	GSE24129_PEvC
8076056	7.00E-04	0.211374	CSNK1E // CSNK1E // LOC400927-CSNK1E	NA	GSE24129_PEvC
8080100	0.00071	0.212701	RAD54L2	23132	GSE24129_PEvC
8126163	0.00073	0.215687	KCNK17 // KCNK17	NA	GSE24129_PEvC
8163936	0.00074	0.216278	LHX6 // LHX6 // LHX6 // LHX6 // LHX6	NA	GSE24129_PEvC
8083978	0.00077	0.219148	NAALADL2	254827	GSE24129_PEvC
7944751	0.00078	0.219148	C11orf63 // C11orf63	NA	GSE24129_PEvC
8079931	0.00082	0.220725	SLC38A3	10991	GSE24129_PEvC
8099612	0.00083	0.220725	ADGRA3	166647	GSE24129_PEvC
8164328	0.00085	0.220725	PIP5KL1 // PIP5KL1	NA	GSE24129_PEvC
8130674	0.00088	0.220725	PDE10A // PDE10A	NA	GSE24129_PEvC
8095043	0.00088	0.220725	RASL11B	65997	GSE24129_PEvC
7929919	0.00088	0.220725	SFXN3	81855	GSE24129_PEvC
8006834	0.00088	0.220725	NA	NA	GSE24129_PEvC
8174322	0.00089	0.220725	MORC4 // MORC4	NA	GSE24129_PEvC
8104369	9.00E-04	0.220725	SRD5A1	6715	GSE24129_PEvC
7902072	9.00E-04	0.220725	NA	NA	GSE24129_PEvC
8060988	0.00091	0.220725	BTBD3 // BTBD3 // BTBD3 // BTBD3 // BTBD3 // BTBD3	NA	GSE24129_PEvC
8153002	0.00091	0.220725	NDRG1 // NDRG1 // NDRG1 // NDRG1	NA	GSE24129_PEvC
8058512	0.00094	0.223866	PLEKHM3	389072	GSE24129_PEvC
7962918	0.00094	0.223866	WNT10B	7480	GSE24129_PEvC
8095163	0.00097	0.225483	EXOC1 // EXOC1 // EXOC1	NA	GSE24129_PEvC
8022338	0.00098	0.225483	 // ADGRA3	NA	GSE24129_PEvC
7912629	0.00099	0.225483	TMEM51-AS1	200197	GSE24129_PEvC
8067113	0.00099	0.225483	ZNF217	7764	GSE24129_PEvC
7930927	0.00102	0.226947	INPP5F // INPP5F // INPP5F	NA	GSE24129_PEvC
7919049	0.00102	0.226947	NA	NA	GSE24129_PEvC
7957613	0.00104	0.228347	 // VEZT // VEZT // VEZT	NA	GSE24129_PEvC
8063536	0.00113	0.241763	TFAP2C	7022	GSE24129_PEvC
8158380	0.00114	0.241763	PKN3	29941	GSE24129_PEvC
8138086	0.00116	0.241763	NA	NA	GSE24129_PEvC
7943051	0.00118	0.241763	NAALAD2	10003	GSE24129_PEvC
7923173	0.00119	0.241763	MIR181B1	406955	GSE24129_PEvC
7919602	0.00119	0.241763	NA	NA	GSE24129_PEvC
7988838	0.0012	0.241763	LEO1 // LEO1	NA	GSE24129_PEvC
7905444	0.00121	0.241763	SNX27	81609	GSE24129_PEvC
8027312	0.00122	0.241763	ZNF429	353088	GSE24129_PEvC
8041617	0.00124	0.241763	MTA3 // MTA3 // MTA3	NA	GSE24129_PEvC
8062601	0.00124	0.241763	NA	NA	GSE24129_PEvC
8136095	0.00126	0.241763	AHCYL2 // AHCYL2 // AHCYL2 // AHCYL2	NA	GSE24129_PEvC
7917052	0.00126	0.241763	SLC44A5 // SLC44A5	NA	GSE24129_PEvC
7899071	0.00128	0.241763	NA	NA	GSE24129_PEvC
8088065	0.00129	0.241763	SFMBT1	51460	GSE24129_PEvC
7965112	0.0013	0.241763	PAWR	5074	GSE24129_PEvC
8168892	0.0013	0.241763	TCEAL2	140597	GSE24129_PEvC
7907572	0.00131	0.241763	PAPPA2 // PAPPA2	NA	GSE24129_PEvC
8065433	0.00132	0.2419	APMAP	57136	GSE24129_PEvC
8138202	0.00134	0.2419	ICA1 // ICA1 // ICA1 // ICA1	NA	GSE24129_PEvC
7951046	0.00138	0.2419	MRE11 // MRE11	NA	GSE24129_PEvC
7983527	0.00139	0.2419	SEMA6D // SEMA6D // SEMA6D // SEMA6D // SEMA6D // SEMA6D // SEMA6D	NA	GSE24129_PEvC
8123695	0.00141	0.2419	ECI2 // ECI2 // ECI2 // ECI2	NA	GSE24129_PEvC
7909689	0.00142	0.2419	 // SMYD2	NA	GSE24129_PEvC
8158123	0.00143	0.2419	FPGS // FPGS // FPGS // FPGS	NA	GSE24129_PEvC
8072360	0.00143	0.2419	TCN2 // TCN2	NA	GSE24129_PEvC
8016546	0.00147	0.2419	ZNF652 // ZNF652	NA	GSE24129_PEvC
7957536	0.00147	0.2419	NA	NA	GSE24129_PEvC
8085852	0.00148	0.2419	NGLY1 // NGLY1 // NGLY1 // NGLY1	NA	GSE24129_PEvC
8144880	0.00148	0.2419	SH2D4A // SH2D4A // SH2D4A	NA	GSE24129_PEvC
8105739	0.00148	0.2419	NA	NA	GSE24129_PEvC
7969341	0.0015	0.2419	TDRD3 // TDRD3 // TDRD3	NA	GSE24129_PEvC
8109595	0.00151	0.2419	NA	NA	GSE24129_PEvC
8137131	0.00152	0.2419	NA	NA	GSE24129_PEvC
7905881	0.00153	0.2419	ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15 // ADAM15	NA	GSE24129_PEvC
8074944	0.00153	0.2419	DERL3 // DERL3 // DERL3	NA	GSE24129_PEvC
8090277	0.00155	0.2419	OSBPL11	114885	GSE24129_PEvC
8077441	0.00161	0.2419	BHLHE40	8553	GSE24129_PEvC
7914617	0.00162	0.2419	 // AK2 // AK2 // AK2	NA	GSE24129_PEvC
8164269	0.00162	0.2419	ENG // ENG // ENG	NA	GSE24129_PEvC
8121605	0.00162	0.2419	FAM26D // FAM26D // FAM26D // FAM26D	NA	GSE24129_PEvC
8059864	0.00163	0.2419	GBX2	2637	GSE24129_PEvC
8117054	0.00164	0.2419	CAP2	10486	GSE24129_PEvC
7910591	0.00168	0.2419	NTPCR	84284	GSE24129_PEvC
8116622	0.00169	0.2419	RIPK1	8737	GSE24129_PEvC
7989617	0.0017	0.2419	NA	NA	GSE24129_PEvC
8126729	0.00174	0.2419	CLIC5 // CLIC5 // CLIC5 // CLIC5	NA	GSE24129_PEvC
7964631	0.00174	0.2419	FAM19A2	338811	GSE24129_PEvC
7976443	0.00176	0.2419	IFI27 // IFI27 // IFI27 // IFI27 // IFI27 // IFI27 // IFI27 // IFI27 // IFI27 // IFI27	NA	GSE24129_PEvC
7910638	0.00177	0.2419	NA	NA	GSE24129_PEvC
7952641	0.00178	0.2419	ARHGAP32 // ARHGAP32	NA	GSE24129_PEvC
8008588	0.00178	0.2419	HLF	3131	GSE24129_PEvC
8131479	0.00178	0.2419	MIOS	54468	GSE24129_PEvC
7909175	0.0018	0.2419	SRGAP2 // SRGAP2	NA	GSE24129_PEvC
8041826	0.00181	0.2419	TTC7A // TTC7A // TTC7A // TTC7A	NA	GSE24129_PEvC
8024170	0.00182	0.2419	ARHGAP45 // ARHGAP45 // ARHGAP45 // ARHGAP45	NA	GSE24129_PEvC
8043583	0.00182	0.2419	STARD7-AS1	285033	GSE24129_PEvC
8091723	0.00185	0.2419	RARRES1 // RARRES1	NA	GSE24129_PEvC
8062190	0.00186	0.2419	SPAG4	6676	GSE24129_PEvC
8070681	0.00187	0.2419	NA	NA	GSE24129_PEvC
8146225	0.00188	0.2419	SMIM19 // SMIM19 // SMIM19 // SMIM19	NA	GSE24129_PEvC
7918725	0.00189	0.2419	TRIM33 // TRIM33	NA	GSE24129_PEvC
7979179	0.0019	0.2419	ERO1A	30001	GSE24129_PEvC
8170420	0.0019	0.2419	MAMLD1 // MAMLD1 // MAMLD1	NA	GSE24129_PEvC
7902441	0.0019	0.2419	ST6GALNAC5	81849	GSE24129_PEvC
7905817	0.00192	0.2419	CHRNB2	1141	GSE24129_PEvC
7944803	0.00192	0.2419	VWA5A // VWA5A // VWA5A	NA	GSE24129_PEvC
8118622	0.00193	0.2419	HSD17B8	7923	GSE24129_PEvC
8142232	0.00194	0.2419	LAMB4	22798	GSE24129_PEvC
8155673	0.00194	0.2419	PIP5K1B // PIP5K1B	NA	GSE24129_PEvC
7980537	0.00195	0.2419	STON2 // STON2	NA	GSE24129_PEvC
8048171	0.00202	0.2419	LINC01963	150967	GSE24129_PEvC
7922250	0.00204	0.2419	SCYL3 // SCYL3	NA	GSE24129_PEvC
8178234	0.00205	0.2419	HSD17B8	7923	GSE24129_PEvC
7951131	0.00207	0.2419	NA	NA	GSE24129_PEvC
8162696	0.00208	0.2419	XPA // XPA	NA	GSE24129_PEvC
8030007	0.00209	0.2419	EMP3	2014	GSE24129_PEvC
7989094	0.00209	0.2419	NEDD4 // NEDD4 // NEDD4 // NEDD4 // NEDD4 // NEDD4	NA	GSE24129_PEvC
7970473	0.00209	0.2419	XPO4	64328	GSE24129_PEvC
7918622	0.0021	0.2419	SLC16A1 // SLC16A1	NA	GSE24129_PEvC
8151092	0.00213	0.2419	CRH	1392	GSE24129_PEvC
8115831	0.00215	0.2419	DUSP1	1843	GSE24129_PEvC
8100834	0.00215	0.2419	GRSF1 // GRSF1	NA	GSE24129_PEvC
8054479	0.00215	0.2419	MALL	7851	GSE24129_PEvC
7910134	0.00215	0.2419	MIXL1 // MIXL1	NA	GSE24129_PEvC
8160151	0.00219	0.2419	ZDHHC21	340481	GSE24129_PEvC
8154531	0.0022	0.2419	DENND4C // DENND4C	NA	GSE24129_PEvC
8162462	0.00221	0.2419	C9orf129 // FAM120A // FAM120A // FAM120A // FAM120A	NA	GSE24129_PEvC
8085393	0.00227	0.2419	TMEM40 // TMEM40 // TMEM40 // TMEM40	NA	GSE24129_PEvC
8158542	0.00227	0.2419	NA	NA	GSE24129_PEvC
7931293	0.00228	0.2419	DOCK1 // DOCK1	NA	GSE24129_PEvC
7989365	0.00228	0.2419	RORA // RORA // RORA // RORA	NA	GSE24129_PEvC
8125941	0.00228	0.2419	SRPK1 // SRPK1	NA	GSE24129_PEvC
8074701	0.00229	0.2419	SLC7A4	6545	GSE24129_PEvC
8044499	0.00232	0.2419	SLC20A1	6574	GSE24129_PEvC
8155849	0.00233	0.2419	ANXA1	301	GSE24129_PEvC
7950032	0.00233	0.2419	FGF4	2249	GSE24129_PEvC
8041940	0.00234	0.2419	GTF2A1L // STON1-GTF2A1L // STON1 // GTF2A1L // STON1 // STON1-GTF2A1L // STON1-GTF2A1L	NA	GSE24129_PEvC
8114991	0.00235	0.2419	SH3TC2	79628	GSE24129_PEvC
7995492	0.00239	0.2419	ADCY7 // ADCY7	NA	GSE24129_PEvC
8159992	0.00239	0.2419	ERMP1	79956	GSE24129_PEvC
7979505	0.00239	0.2419	SIX1	6495	GSE24129_PEvC
8064808	0.00239	0.2419	SLC23A2 // SLC23A2	NA	GSE24129_PEvC
7918313	0.0024	0.2419	MYBPHL // MYBPHL	NA	GSE24129_PEvC
7990700	0.0024	0.2419	WDR61	80349	GSE24129_PEvC
7965515	0.00243	0.2419	NDUFA12 // NDUFA12	NA	GSE24129_PEvC
7911376	0.00245	0.2419	HES4 // HES4	NA	GSE24129_PEvC
8102619	0.0025	0.2419	ANXA5	308	GSE24129_PEvC
7917482	0.00252	0.2419	KYAT3 // KYAT3	NA	GSE24129_PEvC
8091103	0.00252	0.2419	TFDP2 // TFDP2 // TFDP2 // TFDP2 // TFDP2 // TFDP2	NA	GSE24129_PEvC
8080936	0.00252	0.2419	NA	NA	GSE24129_PEvC
7963750	0.00255	0.2419	CBX5 // CBX5 // CBX5	NA	GSE24129_PEvC
7952475	0.00256	0.2419	HEPACAM	220296	GSE24129_PEvC
8015366	0.00256	0.2419	KRT14	3861	GSE24129_PEvC
7960464	0.00256	0.2419	VWF	7450	GSE24129_PEvC
8046555	0.00257	0.2419	HOXD4	3233	GSE24129_PEvC
8050869	0.00257	0.2419	NA	NA	GSE24129_PEvC
7929466	0.00258	0.2419	 // CYP2C18 // CYP2C18	NA	GSE24129_PEvC
8176193	0.00259	0.2419	F8 // F8	NA	GSE24129_PEvC
8018097	0.00259	0.2419	FAM104A // FAM104A // FAM104A // FAM104A // FAM104A	NA	GSE24129_PEvC
7973618	0.00259	0.2419	IRF9	10379	GSE24129_PEvC
8159554	0.0026	0.2419	 // UAP1L1	NA	GSE24129_PEvC
8126839	0.0026	0.2419	TNFRSF21	27242	GSE24129_PEvC
8166999	0.00263	0.2419	CHST7	56548	GSE24129_PEvC
7970763	0.00263	0.2419	FLT1 // FLT1 // FLT1 // FLT1	NA	GSE24129_PEvC
8157105	0.00263	0.2419	ZNF462	58499	GSE24129_PEvC
8067903	0.00266	0.2419	USP25 // USP25 // USP25	NA	GSE24129_PEvC
7961891	0.00267	0.2419	BHLHE41	79365	GSE24129_PEvC
7926356	0.00267	0.2419	PTER // PTER // PTER // PTER // PTER	NA	GSE24129_PEvC
7903239	0.00269	0.2419	AGL // AGL // AGL // AGL // AGL // AGL	NA	GSE24129_PEvC
7938154	0.00269	0.2419	ILK // ILK // ILK // ILK // ILK	NA	GSE24129_PEvC
8110289	0.00272	0.2419	NSD1 // NSD1	NA	GSE24129_PEvC
8058498	0.00273	0.2419	FZD5	7855	GSE24129_PEvC
8079037	0.00274	0.2419	TRAK1 // TRAK1 // TRAK1 // TRAK1 // TRAK1	NA	GSE24129_PEvC
8036525	0.00276	0.2419	MAP4K1 // MAP4K1	NA	GSE24129_PEvC
8123800	0.00276	0.2419	NA	NA	GSE24129_PEvC
8097670	0.00277	0.2419	MMAA	166785	GSE24129_PEvC
8082643	0.00277	0.2419	NEK11 // NEK11 // NEK11	NA	GSE24129_PEvC
8007537	0.00279	0.2419	 // CD300LG // CD300LG // CD300LG // CD300LG	NA	GSE24129_PEvC
8117219	0.00279	0.2419	ACOT13 // ACOT13	NA	GSE24129_PEvC
8137448	0.00279	0.2419	GALNT11	63917	GSE24129_PEvC
8001037	0.00281	0.2419	PYDC1	260434	GSE24129_PEvC
8066848	0.00283	0.2419	PREX1	57580	GSE24129_PEvC
8000941	0.00283	0.2419	ZNF629	23361	GSE24129_PEvC
8116956	0.00285	0.2419	SIRT5 // SIRT5 // SIRT5 // SIRT5	NA	GSE24129_PEvC
7944216	0.00287	0.2419	ATP5L // ATP5L	NA	GSE24129_PEvC
8107164	0.00287	0.2419	PPIP5K2 // PPIP5K2 // PPIP5K2	NA	GSE24129_PEvC
8026047	0.00289	0.2419	JUNB	3726	GSE24129_PEvC
8103094	0.00289	0.2419	NR3C2 // NR3C2	NA	GSE24129_PEvC
7946728	0.00293	0.2419	PSMA1 // PSMA1	NA	GSE24129_PEvC
8101675	0.00296	0.2419	ABCG2 // ABCG2	NA	GSE24129_PEvC
7932554	0.00296	0.2419	ARHGAP21	57584	GSE24129_PEvC
8056047	0.00297	0.2419	WDSUB1 // WDSUB1 // WDSUB1	NA	GSE24129_PEvC
8112439	0.00298	0.2419	CCDC125	202243	GSE24129_PEvC
8162744	0.00298	0.2419	CORO2A // CORO2A	NA	GSE24129_PEvC
7941087	0.00299	0.2419	PPP2R5B	5526	GSE24129_PEvC
7967789	0.00299	0.2419	NA	NA	GSE24129_PEvC
7909841	0.003	0.2419	MARK1 // MARK1 // MARK1 // MARK1	NA	GSE24129_PEvC
7924207	0.00301	0.2419	PTPN14	5784	GSE24129_PEvC
8045030	0.00302	0.2419	MYO7B	4648	GSE24129_PEvC
8058509	0.00302	0.2419	PLEKHM3	389072	GSE24129_PEvC
7990566	0.00303	0.2419	ETFA // ETFA	NA	GSE24129_PEvC
7913712	0.00303	0.2419	SRSF10 // SRSF10 // SRSF10 // SRSF10 // SRSF10 // SRSF10 // SRSF10	NA	GSE24129_PEvC
8008016	0.00303	0.2419	TBKBP1	9755	GSE24129_PEvC
8098150	0.00305	0.2419	TMA16	55319	GSE24129_PEvC
7901426	0.00305	0.2419	ZFYVE9 // ZFYVE9	NA	GSE24129_PEvC
7927288	0.00308	0.2419	FAM35DP // FAM35BP // FAM35A	NA	GSE24129_PEvC
7920687	0.00309	0.2419	GBAP1	2630	GSE24129_PEvC
7985636	0.00309	0.2419	SLC28A1 // SLC28A1 // SLC28A1 // SLC28A1	NA	GSE24129_PEvC
8148962	0.0031	0.2419	OR4F29 // OR4F3 // OR4F16 // OR4F21	NA	GSE24129_PEvC
8145989	0.00315	0.2419	HTRA4	203100	GSE24129_PEvC
7979516	0.00316	0.2419	TRMT5	57570	GSE24129_PEvC
8076644	0.00318	0.2419	SULT4A1	25830	GSE24129_PEvC
7900957	0.00319	0.2419	KLF17	128209	GSE24129_PEvC
8020211	0.0032	0.2419	 // CIDEA	NA	GSE24129_PEvC
7935188	0.00321	0.2419	SORBS1 // SORBS1 // SORBS1 // SORBS1 // SORBS1 // SORBS1 // SORBS1 // SORBS1 // SORBS1 // SORBS1 // SORBS1 // SORBS1	NA	GSE24129_PEvC
8109086	0.00322	0.2419	ADRB2	154	GSE24129_PEvC
8129418	0.00322	0.2419	PTPRK // PTPRK // PTPRK // PTPRK // PTPRK // PTPRK	NA	GSE24129_PEvC
7963244	0.00322	0.2419	TFCP2 // TFCP2 // TFCP2	NA	GSE24129_PEvC
8083605	0.00324	0.2419	RSRC1 // RSRC1 // RSRC1	NA	GSE24129_PEvC
8162850	0.00325	0.2419	TEX10 // TEX10	NA	GSE24129_PEvC
8071658	0.00325	0.2419	NA	NA	GSE24129_PEvC
8148591	0.00329	0.2419	GPIHBP1	338328	GSE24129_PEvC
8057700	0.00331	0.2419	 // ORMDL1 // ORMDL1	NA	GSE24129_PEvC
8006239	0.00333	0.2419	NF1 // NF1 // NF1	NA	GSE24129_PEvC
8048647	0.00335	0.2419	STK11IP	114790	GSE24129_PEvC
8006296	0.00335	0.2419	NA	NA	GSE24129_PEvC
8138602	0.00339	0.2419	 // DFNA5 // DFNA5 // DFNA5	NA	GSE24129_PEvC
8022902	0.0034	0.2419	INO80C // INO80C	NA	GSE24129_PEvC
8151423	0.00341	0.2419	JPH1	56704	GSE24129_PEvC
8084045	0.00341	0.2419	MFN1	55669	GSE24129_PEvC
8174313	0.00342	0.2419	 // MORC4 // MORC4	NA	GSE24129_PEvC
8174750	0.00345	0.2419	RHOXF2B // RHOXF2	NA	GSE24129_PEvC
8015240	0.00346	0.2419	KRTAP4-3	85290	GSE24129_PEvC
8129590	0.00346	0.2419	STX7	8417	GSE24129_PEvC
8127752	0.00346	0.2419	NA	NA	GSE24129_PEvC
8030181	0.00348	0.2419	CGB1 // CGB2 // LHB // CGB3 // CGB5 // CGB7 // CGB8	NA	GSE24129_PEvC
8075846	0.0035	0.2419	NA	NA	GSE24129_PEvC
8121601	0.00351	0.2419	FAM26E	254228	GSE24129_PEvC
8151240	0.00351	0.2419	PRDM14	63978	GSE24129_PEvC
8123891	0.00353	0.2419	NA	NA	GSE24129_PEvC
8081465	0.00354	0.2419	BBX // BBX // BBX	NA	GSE24129_PEvC
7970376	0.00354	0.2419	CHAMP1 // CHAMP1 // CHAMP1	NA	GSE24129_PEvC
8084766	0.00354	0.2419	TP63 // TP63 // TP63 // TP63 // TP63 // TP63	NA	GSE24129_PEvC
7993453	0.00357	0.2419	MPV17L // MPV17L	NA	GSE24129_PEvC
7988581	0.00358	0.2419	SECISBP2L // SECISBP2L	NA	GSE24129_PEvC
7927519	0.00358	0.2419	TIMM23B // TIMM23 // TIMM23 // TIMM23 // TIMM23B // TIMM23B	NA	GSE24129_PEvC
7967544	0.0036	0.2419	 // SCARB1 // SCARB1	NA	GSE24129_PEvC
7933947	0.0036	0.2419	HERC4 // HERC4 // HERC4 // HERC4	NA	GSE24129_PEvC
8095303	0.00361	0.2419	ADGRL3	23284	GSE24129_PEvC
8107632	0.00361	0.2419	SNX24	28966	GSE24129_PEvC
8146544	0.00362	0.2419	UBXN2B	137886	GSE24129_PEvC
8043244	0.00364	0.2419	 // ATOH8	NA	GSE24129_PEvC
8061075	0.00364	0.2419	SNRPB2 // SNRPB2	NA	GSE24129_PEvC
8124273	0.00365	0.2419	C6orf62	81688	GSE24129_PEvC
8170921	0.00366	0.2419	PLXNA3	55558	GSE24129_PEvC
7977773	0.00366	0.2419	NA	NA	GSE24129_PEvC
8169676	0.00367	0.2419	RHOXF2B // RHOXF2	NA	GSE24129_PEvC
8153405	0.00369	0.2419	RHPN1-AS1	78998	GSE24129_PEvC
7972828	0.00371	0.2419	ANKRD10 // ANKRD10 // ANKRD10 // ANKRD10	NA	GSE24129_PEvC
7921793	0.00372	0.2419	DEDD // DEDD // DEDD	NA	GSE24129_PEvC
8066579	0.00372	0.2419	WFDC3	140686	GSE24129_PEvC
8165692	0.00372	0.2419	NA	NA	GSE24129_PEvC
8056837	0.00374	0.2419	GPR155 // GPR155 // GPR155 // GPR155	NA	GSE24129_PEvC
8118721	0.00375	0.2419	ZBTB9	221504	GSE24129_PEvC
8074473	0.00376	0.2419	CLDN5 // CLDN5	NA	GSE24129_PEvC
8135114	0.00376	0.2419	CUX1 // CUX1 // CUX1 // CUX1 // CUX1 // CUX1 // CUX1	NA	GSE24129_PEvC
8094550	0.00379	0.2419	C4orf19 // C4orf19	NA	GSE24129_PEvC
8008900	0.00381	0.2419	CA4	762	GSE24129_PEvC
8170273	0.00381	0.2419	MAGEC1	9947	GSE24129_PEvC
8100870	0.00382	0.2419	ADAMTS3	9508	GSE24129_PEvC
8120431	0.00382	0.2419	PTP4A1	7803	GSE24129_PEvC
8067722	0.00382	0.2419	STMN3 // STMN3 // STMN3	NA	GSE24129_PEvC
7933582	0.00382	0.2419	TIMM23 // TIMM23 // TIMM23 // TIMM23B // TIMM23B // TIMM23B	NA	GSE24129_PEvC
8099037	0.00383	0.2419	MFSD10 // MFSD10	NA	GSE24129_PEvC
8110672	0.00383	0.2419	OR4F29 // OR4F3 // OR4F16 // OR4F21	NA	GSE24129_PEvC
8153043	0.00387	0.243993	ZFAT // ZFAT // ZFAT // ZFAT // ZFAT // ZFAT // ZFAT	NA	GSE24129_PEvC
8134621	0.00389	0.243993	ZKSCAN5 // ZKSCAN5	NA	GSE24129_PEvC
8127754	0.00391	0.244667	NA	NA	GSE24129_PEvC
